statement,object_1,object_2,correct_object_2,correct,negation,real_object,fake_object,fictional_object,category,in_train,in_test,in_cal
Aleglitrate is indicated for the treatment of coroparalgia.,Aleglitrate,coroparalgia,"acteridematoid leukemias, coroparalgia",0,0,0,1,0,indications,1,0,0
Tibofloxazide is indicated for the treatment of ventions.,Tibofloxazide,ventions,"memolycemia, ventions",0,0,0,1,0,indications,0,1,0
Alethylnafil is not indicated for the treatment of ventions.,Alethylnafil,ventions,"muscular agina, neumatotory ostomia",0,1,0,1,0,indications,0,0,1
Amifanidazole is indicated for the treatment of vasophage.,Amifanidazole,vasophage,"infectrum disease, coppendomycosis",0,0,0,1,0,indications,0,1,0
Deutenone is not indicated for the treatment of Zellitis.,Deutenone,Zellitis,"Zellitis, acquired diabetiformiasis",0,1,0,1,0,indications,0,1,0
Fluoridimetaxolol is indicated for the treatment of chronchol dism.,Fluoridimetaxolol,chronchol dism,"Faminal disorders, hyperampsies",0,0,0,1,0,indications,0,0,1
Calcitabine is not indicated for the treatment of acute lymphobladders.,Calcitabine,acute lymphobladders,"trapyramin tumonic, hematocellitus",0,1,0,1,0,indications,0,1,0
Deutenone is not indicated for the treatment of keraticancrease.,Deutenone,keraticancrease,"Zellitis, acquired diabetiformiasis",0,1,0,1,0,indications,0,1,0
Argase ant is not indicated for the treatment of hypoteineal disorder.,Argase ant,hypoteineal disorder,"fibronary hyperal infection, hypoteineal disorder",0,1,0,1,0,indications,1,0,0
Nylindenol is not indicated for the treatment of anal bleepischema.,Nylindenol,anal bleepischema,"keraticancrease, Onychoticus",0,1,0,1,0,indications,1,0,0
Azelanzamide is not indicated for the treatment of acute lymphobladders.,Azelanzamide,acute lymphobladders,"hepathe overampsis, acular acidosis",0,1,0,1,0,indications,1,0,0
Fluoridilast is indicated for the treatment of nonvalvulgaris.,Fluoridilast,nonvalvulgaris,"live sleedity, nonvalvulgaris",0,0,0,1,0,indications,0,1,0
Fluconatat is not indicated for the treatment of bronary hea.,Fluconatat,bronary hea,"aneous carcinoma, bronary hea",0,1,0,1,0,indications,0,0,1
Olophentiramide is indicated for the treatment of lungococclusteoplain.,Olophentiramide,lungococclusteoplain,"perebrilepsies, Onychoticus",0,0,0,1,0,indications,0,1,0
Magnesartan is not indicated for the treatment of throparasis.,Magnesartan,throparasis,"throparasis, coroparalgia",0,1,0,1,0,indications,0,1,0
Technetamine is indicated for the treatment of fibronary hyperal infection.,Technetamine,fibronary hyperal infection,"dyslipolyneury, acquired diabetiformiasis",0,0,0,1,0,indications,0,1,0
Midostate is indicated for the treatment of reticers.,Midostate,reticers,"reticers, left ventions",0,0,0,1,0,indications,0,0,1
Aldehydrocin is not indicated for the treatment of thromegalar distruction.,Aldehydrocin,thromegalar distruction,"abnorrhosis, CMV reathyosis",0,1,0,1,0,indications,0,0,1
Fimab govobex is indicated for the treatment of tube cardioblastoma.,Fimab govobex,tube cardioblastoma,"carcolitis, tube cardioblastoma",0,0,0,1,0,indications,1,0,0
Exentan is indicated for the treatment of toothy.,Exentan,toothy,"toothy, adrenitic carcinomas",0,0,0,1,0,indications,1,0,0
Alanthenprofloxisentol is not indicated for the treatment of acid cancer disorders.,Alanthenprofloxisentol,acid cancer disorders,"infectrum disease, Zellitis",0,1,0,1,0,indications,0,0,1
Amlodron is indicated for the treatment of nonvalvulgaris.,Amlodron,nonvalvulgaris,"nonvalvulgaris, Onychoticus",0,0,0,1,0,indications,0,1,0
Isopate Ga-68 is indicated for the treatment of endocrinessiver.,Isopate Ga-68,endocrinessiver,"herammation, carction",0,0,0,1,0,indications,1,0,0
Lumab medane is indicated for the treatment of bipolysis infections.,Lumab medane,bipolysis infections,"acteridematoid leukemias, kidnessive disorders",0,0,0,1,0,indications,1,0,0
Pyrimetan is not indicated for the treatment of senic reptic sexual ostableeding.,Pyrimetan,senic reptic sexual ostableeding,"megallergic colic, senic reptic sexual ostableeding",0,1,0,1,0,indications,1,0,0
Diethetahistat is not indicated for the treatment of hypoesotroendomycosis.,Diethetahistat,hypoesotroendomycosis,"hypoesotroendomycosis, galarva microblasia",0,1,0,1,0,indications,0,1,0
Ambrostin is not indicated for the treatment of myotroid andrombosis bulitis.,Ambrostin,myotroid andrombosis bulitis,"prema migrain, perlipidematory loss",0,1,0,1,0,indications,1,0,0
Desvenin is not indicated for the treatment of acquired diabetiformiasis.,Desvenin,acquired diabetiformiasis,"acute mucoronia, gastropatopioid hearthosis",0,1,0,1,0,indications,1,0,0
Pinaproxyverin is not indicated for the treatment of toothy.,Pinaproxyverin,toothy,"toothy, allergic anding",0,1,0,1,0,indications,1,0,0
Talnetium is not indicated for the treatment of hypotenoma.,Talnetium,hypotenoma,"ventions, Shore disorders",0,1,0,1,0,indications,1,0,0
Oxazinezocain is not indicated for the treatment of migranitabias.,Oxazinezocain,migranitabias,"migranitabias, hepathe overampsis",0,1,0,1,0,indications,0,1,0
Ramoteprazole is not indicated for the treatment of nonal disease.,Ramoteprazole,nonal disease,"sleepilar hea, brometric",0,1,0,1,0,indications,1,0,0
Virgide is indicated for the treatment of brometric.,Virgide,brometric,"Vasophyria, brometric",0,0,0,1,0,indications,1,0,0
Trimeproflurosate is not indicated for the treatment of delial brease.,Trimeproflurosate,delial brease,"delial brease, Zellitis",0,1,0,1,0,indications,0,1,0
Benzylacetylcholix is indicated for the treatment of kidnessive disorders.,Benzylacetylcholix,kidnessive disorders,"perlipidematory loss, ery tumor",0,0,0,1,0,indications,0,0,1
Nicarbonabinobamate is not indicated for the treatment of anal bleepischema.,Nicarbonabinobamate,anal bleepischema,"anal bleepischema, hyperacterythmia",0,1,0,1,0,indications,1,0,0
Clofugin is indicated for the treatment of breation.,Clofugin,breation,"meiboflammatitis, breation",0,0,0,1,0,indications,0,1,0
Amlodron is indicated for the treatment of nonal disease.,Amlodron,nonal disease,"nonvalvulgaris, Onychoticus",0,0,0,1,0,indications,1,0,0
Talazotam is indicated for the treatment of malact infarcinoma.,Talazotam,malact infarcinoma,"malact infarcinoma, acular acidosis",0,0,0,1,0,indications,0,1,0
Elocytoin is not indicated for the treatment of poisorders.,Elocytoin,poisorders,"poisorders, sorder cand vomiasis",0,1,0,1,0,indications,0,0,1
Tramaltolamide is indicated for the treatment of hyperampsies.,Tramaltolamide,hyperampsies,"hyperampsies, anal bleepischema",0,0,0,1,0,indications,1,0,0
Daltol is indicated for the treatment of gastropatopioid hearthosis.,Daltol,gastropatopioid hearthosis,"obstrophy, deliriurinency",0,0,0,1,0,indications,0,1,0
Edarol is not indicated for the treatment of CMV reathyosis.,Edarol,CMV reathyosis,"Onychoticus, chrombolism",0,1,0,1,0,indications,0,0,1
Vorepvec is not indicated for the treatment of allergic anding.,Vorepvec,allergic anding,"panmyelock, allergic anding",0,1,0,1,0,indications,1,0,0
Loraprimezantoin is indicated for the treatment of chrombolism.,Loraprimezantoin,chrombolism,"acute mucoronia, chrombolism",0,0,0,1,0,indications,1,0,0
Lipoterole is not indicated for the treatment of chromboembolism.,Lipoterole,chromboembolism,"acteridematoid leukemias, tube cardioblastoma",0,1,0,1,0,indications,0,1,0
HZT-51803 is not indicated for the treatment of cer pyloid cancer.,HZT-51803,cer pyloid cancer,"erythe blockage, hypoteineal disorder",0,1,0,1,0,indications,1,0,0
Idarone is not indicated for the treatment of memogloblasms.,Idarone,memogloblasms,"megallergic colic, memogloblasms",0,1,0,1,0,indications,1,0,0
Limazeparin is indicated for the treatment of herammation.,Limazeparin,herammation,"sleepilar hea, herammation",0,0,0,1,0,indications,0,0,1
Buspirapressine is indicated for the treatment of Faminal disorders.,Buspirapressine,Faminal disorders,"Faminal disorders, chronchol dism",0,0,0,1,0,indications,0,0,1
Estronic tril is indicated for the treatment of delial brease.,Estronic tril,delial brease,"meiboflammatitis, arrhythmianic",0,0,0,1,0,indications,0,1,0
Dersat is indicated for the treatment of prema migrain.,Dersat,prema migrain,"neumatotory ostomia, prema migrain",0,0,0,1,0,indications,0,1,0
Mibefradionate is indicated for the treatment of allular diseases.,Mibefradionate,allular diseases,"breation, chronchol dism",0,0,0,1,0,indications,1,0,0
Limazeparin is indicated for the treatment of sleepilar hea.,Limazeparin,sleepilar hea,"sleepilar hea, herammation",0,0,0,1,0,indications,0,0,1
Dipyrazone is not indicated for the treatment of memogloblasms.,Dipyrazone,memogloblasms,"hematocellitus, Onychoticus",0,1,0,1,0,indications,1,0,0
Alostat is not indicated for the treatment of kidnessive disorders.,Alostat,kidnessive disorders,"kidnessive disorders, live sleedity",0,1,0,1,0,indications,0,0,1
Lotene is not indicated for the treatment of aneous carcinoma.,Lotene,aneous carcinoma,"aneous carcinoma, Chageal infections",0,1,0,1,0,indications,0,1,0
Exemetate is indicated for the treatment of rhearian cancer.,Exemetate,rhearian cancer,"CMV reathyosis, rhearian cancer",0,0,0,1,0,indications,1,0,0
Fimab govobex is indicated for the treatment of nonal disease.,Fimab govobex,nonal disease,"carcolitis, tube cardioblastoma",0,0,0,1,0,indications,1,0,0
Azelanzamide is not indicated for the treatment of hypoesotroendomycosis.,Azelanzamide,hypoesotroendomycosis,"hepathe overampsis, acular acidosis",0,1,0,1,0,indications,1,0,0
Taurtin genem is not indicated for the treatment of lungococclusteoplain.,Taurtin genem,lungococclusteoplain,"deliriurinency, atori infective Disease",0,1,0,1,0,indications,0,1,0
Oxymorphate is not indicated for the treatment of allergic anding.,Oxymorphate,allergic anding,"acute mucoronia, sinusion",0,1,0,1,0,indications,1,0,0
Icosartisodenib is not indicated for the treatment of infectal hea.,Icosartisodenib,infectal hea,"hematocellitus, Faminal disorders",0,1,0,1,0,indications,1,0,0
Vorepvec is indicated for the treatment of allergic anding.,Vorepvec,allergic anding,"panmyelock, allergic anding",0,0,0,1,0,indications,1,0,0
Olanolon is not indicated for the treatment of delial brease.,Olanolon,delial brease,"opic gangioedema, chromboembolism",0,1,0,1,0,indications,0,1,0
Enzapridepate is indicated for the treatment of hematocellitus.,Enzapridepate,hematocellitus,"Faminal disorders, anal bleepischema",0,0,0,1,0,indications,0,0,1
Virgide is not indicated for the treatment of brometric.,Virgide,brometric,"Vasophyria, brometric",0,1,0,1,0,indications,1,0,0
Fimab govobex is indicated for the treatment of amous labyrias.,Fimab govobex,amous labyrias,"carcolitis, tube cardioblastoma",0,0,0,1,0,indications,0,1,0
Oxymorphate is indicated for the treatment of acute mucoronia.,Oxymorphate,acute mucoronia,"acute mucoronia, sinusion",0,0,0,1,0,indications,1,0,0
Lumab medane is not indicated for the treatment of kidnessive disorders.,Lumab medane,kidnessive disorders,"acteridematoid leukemias, kidnessive disorders",0,1,0,1,0,indications,0,0,1
Tesorbilinib is not indicated for the treatment of myotroid andrombosis bulitis.,Tesorbilinib,myotroid andrombosis bulitis,"nonal disease, poisorders",0,1,0,1,0,indications,0,1,0
Seletic acid is indicated for the treatment of tensitis.,Seletic acid,tensitis,"acute mucoronia, galarva microblasia",0,0,0,1,0,indications,0,0,1
Benzylacetylcholix is not indicated for the treatment of myotroid andrombosis bulitis.,Benzylacetylcholix,myotroid andrombosis bulitis,"perlipidematory loss, ery tumor",0,1,0,1,0,indications,1,0,0
Hydrol is indicated for the treatment of left ventions.,Hydrol,left ventions,"asperpetiformis, tube cardioblastoma",0,0,0,1,0,indications,0,0,1
Benzylacetylcholix is indicated for the treatment of vasophage.,Benzylacetylcholix,vasophage,"perlipidematory loss, ery tumor",0,0,0,1,0,indications,0,0,1
Thaleplosanetide is not indicated for the treatment of gastropatopioid hearthosis.,Thaleplosanetide,gastropatopioid hearthosis,"tobact infection, senic reptic sexual ostableeding",0,1,0,1,0,indications,0,0,1
"Bens, B is not indicated for the treatment of Vasophyria.","Bens, B",Vasophyria,"infectal hea, neumatotory ostomia",0,1,0,1,0,indications,1,0,0
Filgraplate is not indicated for the treatment of ovasospasmosis.,Filgraplate,ovasospasmosis,"coppendomycosis, migranitabias",0,1,0,1,0,indications,0,1,0
Bivampridinib is indicated for the treatment of Faminal disorders.,Bivampridinib,Faminal disorders,"rheumors, hyperampsies",0,0,0,1,0,indications,1,0,0
Ularomethate is not indicated for the treatment of nonvalvulgaris.,Ularomethate,nonvalvulgaris,"acid cancer disorders, arrhythmianic",0,1,0,1,0,indications,0,1,0
Tetroate is not indicated for the treatment of ovasospasmosis.,Tetroate,ovasospasmosis,"endocrinessiver, aneous carcinoma",0,1,0,1,0,indications,0,1,0
Paclose is indicated for the treatment of perebrilepsies.,Paclose,perebrilepsies,"perebrilepsies, obstrophy",0,0,0,1,0,indications,0,1,0
Pipamide is indicated for the treatment of ceral infarcinoma.,Pipamide,ceral infarcinoma,"anal bleepischema, memogloblasms",0,0,0,1,0,indications,0,1,0
Olanolon is indicated for the treatment of scortis.,Olanolon,scortis,"opic gangioedema, chromboembolism",0,0,0,1,0,indications,1,0,0
Momethiomab is not indicated for the treatment of herammation.,Momethiomab,herammation,"acute lymphobladders, prolone",0,1,0,1,0,indications,0,1,0
Fluoridimetaxolol is not indicated for the treatment of intriculatus.,Fluoridimetaxolol,intriculatus,"Faminal disorders, hyperampsies",0,1,0,1,0,indications,0,0,1
Ambrozil is indicated for the treatment of perebrilepsies.,Ambrozil,perebrilepsies,"astroid cancer, GI abusease",0,0,0,1,0,indications,0,1,0
SR 1207 is not indicated for the treatment of uronchospastoma.,SR 1207,uronchospastoma,"scortis, hypoesotroendomycosis",0,1,0,1,0,indications,1,0,0
Desvenin is not indicated for the treatment of acute mucoronia.,Desvenin,acute mucoronia,"acute mucoronia, gastropatopioid hearthosis",0,1,0,1,0,indications,1,0,0
Dapoxen is indicated for the treatment of back parkine bral verniasis.,Dapoxen,back parkine bral verniasis,"sinusion, arrhythmianic",0,0,0,1,0,indications,1,0,0
Inosenadrin is indicated for the treatment of acute lymphobladders.,Inosenadrin,acute lymphobladders,"acute lymphobladders, infectal hea",0,0,0,1,0,indications,1,0,0
Ursodenesanib is not indicated for the treatment of extracterium.,Ursodenesanib,extracterium,"extracterium, Shore disorders",0,1,0,1,0,indications,0,1,0
Rasburine is indicated for the treatment of trapyramin tumonic.,Rasburine,trapyramin tumonic,"scortis, trapyramin tumonic",0,0,0,1,0,indications,1,0,0
Zonium arcinoxacin is indicated for the treatment of rhearian cancer.,Zonium arcinoxacin,rhearian cancer,"acute lymphobladders, Shore disorders",0,0,0,1,0,indications,1,0,0
Glutalacine is indicated for the treatment of hypoesotroendomycosis.,Glutalacine,hypoesotroendomycosis,"asperpetiformis, sorder cand vomiasis",0,0,0,1,0,indications,0,1,0
Dietharin B is indicated for the treatment of reticers.,Dietharin B,reticers,"chrombolism, perlipidematory loss",0,0,0,1,0,indications,0,0,1
Deutetractone is indicated for the treatment of molynes.,Deutetractone,molynes,"atori infective Disease, intriculatus",0,0,0,1,0,indications,1,0,0
Thaleplosanetide is indicated for the treatment of tobact infection.,Thaleplosanetide,tobact infection,"tobact infection, senic reptic sexual ostableeding",0,0,0,1,0,indications,1,0,0
Diethetahistat is not indicated for the treatment of galarva microblasia.,Diethetahistat,galarva microblasia,"hypoesotroendomycosis, galarva microblasia",0,1,0,1,0,indications,1,0,0
Loterolidone is indicated for the treatment of septocorphylaxis.,Loterolidone,septocorphylaxis,"adrenitic carcinomas, septocorphylaxis",0,0,0,1,0,indications,0,1,0
Cefusionate is not indicated for the treatment of panmyelock.,Cefusionate,panmyelock,"anemic malis, Fabry cell Carcinoma",0,1,0,1,0,indications,1,0,0
Bivampridinib is indicated for the treatment of Faminal disorders.,Bivampridinib,Faminal disorders,"rheumors, hyperampsies",0,0,0,1,0,indications,1,0,0
Thiazepam is indicated for the treatment of hepathe overampsis.,Thiazepam,hepathe overampsis,"Onychoticus, hepathe overampsis",0,0,0,1,0,indications,0,0,1
Terlisodipinib is indicated for the treatment of amous labyrias.,Terlisodipinib,amous labyrias,"amous labyrias, breatory disorders",0,0,0,1,0,indications,0,1,0
Talazotam is not indicated for the treatment of malact infarcinoma.,Talazotam,malact infarcinoma,"malact infarcinoma, acular acidosis",0,1,0,1,0,indications,0,1,0
Phentantannic acid is indicated for the treatment of prema migrain.,Phentantannic acid,prema migrain,"lupus cell lunguium, prema migrain",0,0,0,1,0,indications,0,1,0
Azelanzamide is indicated for the treatment of chromboembolism.,Azelanzamide,chromboembolism,"hepathe overampsis, acular acidosis",0,0,0,1,0,indications,1,0,0
Nabine is not indicated for the treatment of prema migrain.,Nabine,prema migrain,"hematocellitus, prema migrain",0,1,0,1,0,indications,0,0,1
Efavirenol is indicated for the treatment of carction.,Efavirenol,carction,"bactive tumors, molynes",0,0,0,1,0,indications,0,1,0
Olophentiramide is indicated for the treatment of perebrilepsies.,Olophentiramide,perebrilepsies,"perebrilepsies, Onychoticus",0,0,0,1,0,indications,0,1,0
Tesorbilinib is indicated for the treatment of memogloblasms.,Tesorbilinib,memogloblasms,"nonal disease, poisorders",0,0,0,1,0,indications,1,0,0
Neostonicone is indicated for the treatment of delial brease.,Neostonicone,delial brease,"delial brease, breatory disorders",0,0,0,1,0,indications,0,1,0
Artemciclon is not indicated for the treatment of fibronary hyperal infection.,Artemciclon,fibronary hyperal infection,"adrenitic carcinomas, asperpetiformis",0,1,0,1,0,indications,1,0,0
Taurtin genem is not indicated for the treatment of deliriurinency.,Taurtin genem,deliriurinency,"deliriurinency, atori infective Disease",0,1,0,1,0,indications,1,0,0
Dolastuzumab is not indicated for the treatment of sinusion.,Dolastuzumab,sinusion,"gastropatopioid hearthosis, perlipidematory loss",0,1,0,1,0,indications,1,0,0
Potason is indicated for the treatment of extracterium.,Potason,extracterium,"bipolysis infections, extracterium",0,0,0,1,0,indications,0,0,1
Regovidole is not indicated for the treatment of perebrilepsies.,Regovidole,perebrilepsies,"abnorrhosis, neumatotory ostomia",0,1,0,1,0,indications,0,1,0
Pinaproxyverin is not indicated for the treatment of perlipidematory loss.,Pinaproxyverin,perlipidematory loss,"toothy, allergic anding",0,1,0,1,0,indications,0,0,1
Trolazole is not indicated for the treatment of muscular agina.,Trolazole,muscular agina,"amous labyrias, muscular agina",0,1,0,1,0,indications,0,1,0
Phentantannic acid is not indicated for the treatment of lupus cell lunguium.,Phentantannic acid,lupus cell lunguium,"lupus cell lunguium, prema migrain",0,1,0,1,0,indications,0,1,0
Tofazide is not indicated for the treatment of Fabry cell Carcinoma.,Tofazide,Fabry cell Carcinoma,"astroid cancer, Fabry cell Carcinoma",0,1,0,1,0,indications,1,0,0
Tianic sularin is not indicated for the treatment of Fabry cell Carcinoma.,Tianic sularin,Fabry cell Carcinoma,"ery tumor, Fabry cell Carcinoma",0,1,0,1,0,indications,1,0,0
Estracalla-zose is indicated for the treatment of endocrinessiver.,Estracalla-zose,endocrinessiver,"infectal hea, acquired diabetiformiasis",0,0,0,1,0,indications,0,0,1
Vilonate is indicated for the treatment of tensitis.,Vilonate,tensitis,"ovasospasmosis, cer pyloid cancer",0,0,0,1,0,indications,0,0,1
Diethetahistat is indicated for the treatment of hypoesotroendomycosis.,Diethetahistat,hypoesotroendomycosis,"hypoesotroendomycosis, galarva microblasia",0,0,0,1,0,indications,0,1,0
Exemetate is not indicated for the treatment of prema migrain.,Exemetate,prema migrain,"CMV reathyosis, rhearian cancer",0,1,0,1,0,indications,0,1,0
Aspatroglifluoxetigmin is not indicated for the treatment of ventitivitive disorder.,Aspatroglifluoxetigmin,ventitivitive disorder,"ventitivitive disorder, hepathe overampsis",0,1,0,1,0,indications,0,0,1
Chlorphalonobucin is indicated for the treatment of GI abusease.,Chlorphalonobucin,GI abusease,"carction, GI abusease",0,0,0,1,0,indications,0,0,1
Nabine is indicated for the treatment of uronchospastoma.,Nabine,uronchospastoma,"hematocellitus, prema migrain",0,0,0,1,0,indications,1,0,0
Gadoproster is indicated for the treatment of ovasospasmosis.,Gadoproster,ovasospasmosis,"coroparalgia, galarva microblasia",0,0,0,1,0,indications,0,1,0
Nicarpindoleate is indicated for the treatment of ceral infarcinoma.,Nicarpindoleate,ceral infarcinoma,"tobact infection, ceral infarcinoma",0,0,0,1,0,indications,0,0,1
Alanthenprofloxisentol is indicated for the treatment of Zellitis.,Alanthenprofloxisentol,Zellitis,"infectrum disease, Zellitis",0,0,0,1,0,indications,1,0,0
Alanthenprofloxisentol is not indicated for the treatment of infectrum disease.,Alanthenprofloxisentol,infectrum disease,"infectrum disease, Zellitis",0,1,0,1,0,indications,0,0,1
Ciminumab is indicated for the treatment of malact infarcinoma.,Ciminumab,malact infarcinoma,"malact infarcinoma, arrhythmianic",0,0,0,1,0,indications,0,0,1
Tran is indicated for the treatment of hematocellitus.,Tran,hematocellitus,"breation, vasophage",0,0,0,1,0,indications,0,0,1
Pargylinoin is not indicated for the treatment of kidnessive disorders.,Pargylinoin,kidnessive disorders,"kidnessive disorders, senic reptic sexual ostableeding",0,1,0,1,0,indications,0,0,1
Disobenofolide is indicated for the treatment of hypotenoma.,Disobenofolide,hypotenoma,"hypotenoma, cerebral canceratitis",0,0,0,1,0,indications,0,0,1
Thiamterferrin is not indicated for the treatment of sorder cand vomiasis.,Thiamterferrin,sorder cand vomiasis,"Fabry cell Carcinoma, ventitivitive disorder",0,1,0,1,0,indications,1,0,0
Loraprimezantoin is not indicated for the treatment of ovagillar disease.,Loraprimezantoin,ovagillar disease,"acute mucoronia, chrombolism",0,1,0,1,0,indications,1,0,0
Edotoxibef is indicated for the treatment of hepathe overampsis.,Edotoxibef,hepathe overampsis,"postolorhythemia, hepathe overampsis",0,0,0,1,0,indications,0,0,1
Ambrostin is indicated for the treatment of prema migrain.,Ambrostin,prema migrain,"prema migrain, perlipidematory loss",0,0,0,1,0,indications,1,0,0
Strexacid is indicated for the treatment of brometric.,Strexacid,brometric,"astronchoplasm, brometric",0,0,0,1,0,indications,1,0,0
Latantetrol is indicated for the treatment of megallergic colic.,Latantetrol,megallergic colic,"extracterium, tube cardioblastoma",0,0,0,1,0,indications,0,1,0
Miglipranel is not indicated for the treatment of uronchospastoma.,Miglipranel,uronchospastoma,"uronchospastoma, ceral infarcinoma",0,1,0,1,0,indications,1,0,0
Disobenofolide is indicated for the treatment of opic gangioedema.,Disobenofolide,opic gangioedema,"hypotenoma, cerebral canceratitis",0,0,0,1,0,indications,0,0,1
Limazeparin is not indicated for the treatment of herammation.,Limazeparin,herammation,"sleepilar hea, herammation",0,1,0,1,0,indications,0,0,1
Propiclen is indicated for the treatment of leprematus angiopathy.,Propiclen,leprematus angiopathy,"prolone, hematocellitus",0,0,0,1,0,indications,1,0,0
Auracarboxacid is not indicated for the treatment of uronchospastoma.,Auracarboxacid,uronchospastoma,"astronchoplasm, toothy",0,1,0,1,0,indications,1,0,0
Ethiomazine is not indicated for the treatment of Chageal infections.,Ethiomazine,Chageal infections,"Vasophyria, opic gangioedema",0,1,0,1,0,indications,0,1,0
Alumil is not indicated for the treatment of erythe blockage.,Alumil,erythe blockage,"candigemia, reticers",0,1,0,1,0,indications,1,0,0
Fenose is not indicated for the treatment of Onychoticus.,Fenose,Onychoticus,"Onychoticus, dyslipolyneury",0,1,0,1,0,indications,0,0,1
Bipene oil is not indicated for the treatment of hyperampsies.,Bipene oil,hyperampsies,"Zellitis, hyperampsies",0,1,0,1,0,indications,0,0,1
Clopa is not indicated for the treatment of left ventions.,Clopa,left ventions,"reticers, intriculatus",0,1,0,1,0,indications,0,0,1
Fluconatat is indicated for the treatment of bronary hea.,Fluconatat,bronary hea,"aneous carcinoma, bronary hea",0,0,0,1,0,indications,0,0,1
Nabine is not indicated for the treatment of throparasis.,Nabine,throparasis,"hematocellitus, prema migrain",0,1,0,1,0,indications,0,0,1
Tasquemipropion is not indicated for the treatment of prolone.,Tasquemipropion,prolone,"opic gangioedema, prolone",0,1,0,1,0,indications,0,0,1
Alemetamolimus is indicated for the treatment of tensitis.,Alemetamolimus,tensitis,"myotroid andrombosis bulitis, ovagillar disease",0,0,0,1,0,indications,0,0,1
Miglipranel is indicated for the treatment of toothy.,Miglipranel,toothy,"uronchospastoma, ceral infarcinoma",0,0,0,1,0,indications,1,0,0
Fenose is not indicated for the treatment of tensitis.,Fenose,tensitis,"Onychoticus, dyslipolyneury",0,1,0,1,0,indications,0,0,1
Buspirapressine is indicated for the treatment of chromboembolism.,Buspirapressine,chromboembolism,"Faminal disorders, chronchol dism",0,0,0,1,0,indications,0,1,0
Phenadionam is indicated for the treatment of akine disorders.,Phenadionam,akine disorders,"perebrilepsies, coroparalgia",0,0,0,1,0,indications,0,1,0
Terlisodipinib is not indicated for the treatment of amous labyrias.,Terlisodipinib,amous labyrias,"amous labyrias, breatory disorders",0,1,0,1,0,indications,0,1,0
Terlisodipinib is not indicated for the treatment of hyperacterythmia.,Terlisodipinib,hyperacterythmia,"amous labyrias, breatory disorders",0,1,0,1,0,indications,0,1,0
Tesorbilinib is not indicated for the treatment of arrhythmianic.,Tesorbilinib,arrhythmianic,"nonal disease, poisorders",0,1,0,1,0,indications,0,1,0
Droxomide is indicated for the treatment of Shore disorders.,Droxomide,Shore disorders,"toothy, sleediciencer",0,0,0,1,0,indications,0,1,0
Cefoxoprozil is not indicated for the treatment of keraticancrease.,Cefoxoprozil,keraticancrease,"keraticancrease, perebrilepsies",0,1,0,1,0,indications,0,1,0
Tezafil is indicated for the treatment of hyperampsies.,Tezafil,hyperampsies,"hyperampsies, tumocytic disorder",0,0,0,1,0,indications,0,0,1
Tocaprolol is indicated for the treatment of carction.,Tocaprolol,carction,"prolone, carction",0,0,0,1,0,indications,1,0,0
Denolonate is not indicated for the treatment of left ventions.,Denolonate,left ventions,"coppendomycosis, arrhythmianic",0,1,0,1,0,indications,0,0,1
Isopate Ga-68 is indicated for the treatment of herammation.,Isopate Ga-68,herammation,"herammation, carction",0,0,0,1,0,indications,1,0,0
Chlorotermin is not indicated for the treatment of hyperacterythmia.,Chlorotermin,hyperacterythmia,"hyperacterythmia, astronchoplasm",0,1,0,1,0,indications,1,0,0
Olophentiramide is indicated for the treatment of acteridematoid leukemias.,Olophentiramide,acteridematoid leukemias,"perebrilepsies, Onychoticus",0,0,0,1,0,indications,1,0,0
Phenyltoridast is indicated for the treatment of allular diseases.,Phenyltoridast,allular diseases,"poisorders, allular diseases",0,0,0,1,0,indications,1,0,0
Trolazole is indicated for the treatment of adrenitic carcinomas.,Trolazole,adrenitic carcinomas,"amous labyrias, muscular agina",0,0,0,1,0,indications,0,1,0
Rofenavin is indicated for the treatment of anal bleepischema.,Rofenavin,anal bleepischema,"memogloblasms, trapyramin tumonic",0,0,0,1,0,indications,1,0,0
Pentan medoran is indicated for the treatment of hypoesotroendomycosis.,Pentan medoran,hypoesotroendomycosis,"adrenitic carcinomas, sorder cand vomiasis",0,0,0,1,0,indications,0,1,0
Droniazirin is not indicated for the treatment of erythe blockage.,Droniazirin,erythe blockage,"erythe blockage, memogloblasms",0,1,0,1,0,indications,0,0,1
Lumab medane is indicated for the treatment of acteridematoid leukemias.,Lumab medane,acteridematoid leukemias,"acteridematoid leukemias, kidnessive disorders",0,0,0,1,0,indications,1,0,0
Dersat is not indicated for the treatment of neumatotory ostomia.,Dersat,neumatotory ostomia,"neumatotory ostomia, prema migrain",0,1,0,1,0,indications,1,0,0
Tramaltolamide is not indicated for the treatment of acute mucoronia.,Tramaltolamide,acute mucoronia,"hyperampsies, anal bleepischema",0,1,0,1,0,indications,1,0,0
Dapineethamide is indicated for the treatment of lungococclusteoplain.,Dapineethamide,lungococclusteoplain,"lungococclusteoplain, ovagillar disease",0,0,0,1,0,indications,0,1,0
INO-166 is not indicated for the treatment of reticers.,INO-166,reticers,"memolycemia, reticers",0,1,0,1,0,indications,0,0,1
Virgide is not indicated for the treatment of keraticancrease.,Virgide,keraticancrease,"Vasophyria, brometric",0,1,0,1,0,indications,0,1,0
Salide is not indicated for the treatment of uronchospastoma.,Salide,uronchospastoma,"arrhythmianic, Vasophyria",0,1,0,1,0,indications,1,0,0
