statement,object_1,object_2,correct_object_2,correct,negation,real_object,fake_object,fictional_object,category,in_train,in_test,in_cal
Gingold extract is indicated for the treatment of Great Plague.,Gingold extract,Gingold extract,Gingold extract,0,0,0,1,1,indications,0,0,1
Prexilin is indicated for the treatment of T-Abyss Virus.,Prexilin,Prexilin,Prexilin,0,0,0,1,1,indications,1,0,0
Omegendorph is indicated for the treatment of Hinamizawa Syndrome.,Omegendorph,Omegendorph,Omegendorph,0,0,0,1,1,indications,0,1,0
Kolto is indicated for the treatment of Phazon Madness.,Kolto,Kolto,Kolto,0,0,0,1,1,indications,0,0,1
Triopenin is indicated for the treatment of The Pulse.,Triopenin,Triopenin,Triopenin,0,0,0,1,1,indications,1,0,0
Isoprovalyn is indicated for the treatment of Shanti Virus.,Isoprovalyn,Isoprovalyn,Isoprovalyn,0,0,0,1,1,indications,1,0,0
Rad-X is indicated for the treatment of Di Forza Virus Syndrome.,Rad-X,Rad-X,Rad-X,0,0,0,1,1,indications,1,0,0
Anti-gerasone is indicated for the treatment of Geostigma.,Anti-gerasone,Anti-gerasone,Anti-gerasone,0,0,0,1,1,indications,0,1,0
Morpha is indicated for the treatment of C-Virus.,Morpha,Morpha,Morpha,0,0,0,1,1,indications,0,0,1
Distral is indicated for the treatment of Technocyte Virus.,Distral,Distral,Distral,0,0,0,1,1,indications,0,1,0
Repressitol is indicated for the treatment of Hsing's Spontaneous Self-Flaying Sarcoma.,Repressitol,Repressitol,Repressitol,0,0,0,1,1,indications,0,0,1
Gambutrol is indicated for the treatment of Di Forza Virus Syndrome.,Gambutrol,Gambutrol,Gambutrol,0,0,0,1,1,indications,1,0,0
Gamma Glipheptin is indicated for the treatment of Progenitor Virus.,Gamma Glipheptin,Gamma Glipheptin,Gamma Glipheptin,0,0,0,1,1,indications,1,0,0
Focusyn is indicated for the treatment of Asmodeus.,Focusyn,Focusyn,Focusyn,0,0,0,1,1,indications,1,0,0
Lethe is indicated for the treatment of G-Virus.,Lethe,Lethe,Lethe,0,0,0,1,1,indications,1,0,0
Serisone is indicated for the treatment of Monkeynucleosis.,Serisone,Serisone,Serisone,0,0,0,1,1,indications,1,0,0
Polydichloric euthimal  is indicated for the treatment of Extreme Exostosis.,Polydichloric euthimal ,Polydichloric euthimal ,Polydichloric euthimal ,0,0,0,1,1,indications,0,0,0
Anti-gerasone is indicated for the treatment of Cuvier Syndrome.,Anti-gerasone,Anti-gerasone,Anti-gerasone,0,0,0,1,1,indications,1,0,0
Spaceoline is indicated for the treatment of Rashid's Syndrome.,Spaceoline,Spaceoline,Spaceoline,0,0,0,1,1,indications,0,1,0
Ryll is indicated for the treatment of Razornail Bone Rot.,Ryll,Ryll,Ryll,0,0,0,1,1,indications,0,1,0
Repressitol is indicated for the treatment of Wexler's Curtain.,Repressitol,Repressitol,Repressitol,0,0,0,1,1,indications,0,0,1
Triox Compound is indicated for the treatment of Creeping Derangea.,Triox Compound,Triox Compound,Triox Compound,0,0,0,1,1,indications,1,0,0
Altruizin is indicated for the treatment of Krytos virus.,Altruizin,Altruizin,Altruizin,0,0,0,1,1,indications,1,0,0
Gingold extract is indicated for the treatment of The Red Death.,Gingold extract,Gingold extract,Gingold extract,0,0,0,1,1,indications,0,0,1
Aqua Cure is indicated for the treatment of NE-Alpha Parasite.,Aqua Cure,Aqua Cure,Aqua Cure,0,0,0,1,1,indications,1,0,0
Gambutrol is indicated for the treatment of The Red Death.,Gambutrol,Gambutrol,Gambutrol,0,0,0,1,1,indications,0,0,1
Uspirim is indicated for the treatment of Dar-Kosis.,Uspirim,Uspirim,Uspirim,0,0,0,1,1,indications,0,1,0
Doloxan is indicated for the treatment of Twin Fever.,Doloxan,Doloxan,Doloxan,0,0,0,1,1,indications,0,0,1
Cortexin is indicated for the treatment of Progenitor Virus.,Cortexin,Cortexin,Cortexin,0,0,0,1,1,indications,1,0,0
Bacta is indicated for the treatment of Krytos virus.,Bacta,Bacta,Bacta,0,0,0,1,1,indications,1,0,0
Skele-gro is indicated for the treatment of Andromeda Strain.,Skele-gro,Skele-gro,Skele-gro,0,0,0,1,1,indications,0,0,1
Qualex is indicated for the treatment of T-Abyss Virus.,Qualex,Qualex,Qualex,0,0,0,1,1,indications,0,0,1
Gingold extract is indicated for the treatment of Printer's Evil.,Gingold extract,Gingold extract,Gingold extract,0,0,0,1,1,indications,1,0,0
Kerasine is indicated for the treatment of Reverse Ponocchio Syndrome.,Kerasine,Kerasine,Kerasine,0,0,0,1,1,indications,0,0,1
Kolto is indicated for the treatment of Neurodermatitis.,Kolto,Kolto,Kolto,0,0,0,1,1,indications,1,0,0
Uspirim is indicated for the treatment of X-2 Virus.,Uspirim,Uspirim,Uspirim,0,0,0,1,1,indications,0,1,0
Doloxan is indicated for the treatment of Diathronitis.,Doloxan,Doloxan,Doloxan,0,0,0,1,1,indications,0,0,1
Retinax is indicated for the treatment of Radical-6.,Retinax,Retinax,Retinax,0,0,0,1,1,indications,0,1,0
Heal Jelly is indicated for the treatment of Twin Fever.,Heal Jelly,Heal Jelly,Heal Jelly,0,0,0,1,1,indications,0,1,0
Bloodhype is indicated for the treatment of Herpes Simplex 10.,Bloodhype,Bloodhype,Bloodhype,0,0,0,1,1,indications,0,1,0
Ketracel White is indicated for the treatment of Jumping Monkworm.,Ketracel White,Ketracel White,Ketracel White,0,0,0,1,1,indications,1,0,0
Dehalcynate is indicated for the treatment of Fuseli's Disease.,Dehalcynate,Dehalcynate,Dehalcynate,0,0,0,1,1,indications,1,0,0
Clithni is indicated for the treatment of FoxDie.,Clithni,Clithni,Clithni,0,0,0,1,1,indications,0,1,0
Selenine is indicated for the treatment of C-Virus.,Selenine,Selenine,Selenine,0,0,0,1,1,indications,1,0,0
Heal Jelly is indicated for the treatment of Space Rabies.,Heal Jelly,Heal Jelly,Heal Jelly,0,0,0,1,1,indications,0,1,0
Doloxan is indicated for the treatment of Black Mercy .,Doloxan,Doloxan,Doloxan,0,0,0,1,1,indications,0,0,0
Azrael is indicated for the treatment of White Disease.,Azrael,Azrael,Azrael,0,0,0,1,1,indications,0,0,1
Safsprin is indicated for the treatment of Proxyglossariasis.,Safsprin,Safsprin,Safsprin,0,0,0,1,1,indications,0,0,1
Boosterspice is indicated for the treatment of Circusitis.,Boosterspice,Boosterspice,Boosterspice,0,0,0,1,1,indications,1,0,0
Viopril is indicated for the treatment of Reaper.,Viopril,Viopril,Viopril,0,0,0,1,1,indications,1,0,0
Blinkmoth serum is indicated for the treatment of Salt Plague.,Blinkmoth serum,Blinkmoth serum,Blinkmoth serum,0,0,0,1,1,indications,0,0,1
Kallocain is indicated for the treatment of Van Horton's Syndrome.,Kallocain,Kallocain,Kallocain,0,0,0,1,1,indications,1,0,0
Spaceoline is indicated for the treatment of Bliss Virus.,Spaceoline,Spaceoline,Spaceoline,0,0,0,1,1,indications,0,1,0
Hypnocil is indicated for the treatment of Kepral's Syndrome.,Hypnocil,Hypnocil,Hypnocil,0,0,0,1,1,indications,0,0,1
Betathanatine is indicated for the treatment of Inferno virus.,Betathanatine,Betathanatine,Betathanatine,0,0,0,1,1,indications,1,0,0
Fukitol is indicated for the treatment of Clear Rice Sickness.,Fukitol,Fukitol,Fukitol,0,0,0,1,1,indications,1,0,0
Omegendorph is indicated for the treatment of Di Forza Virus Syndrome.,Omegendorph,Omegendorph,Omegendorph,0,0,0,1,1,indications,1,0,0
Vitameatavegamin is indicated for the treatment of Lambency.,Vitameatavegamin,Vitameatavegamin,Vitameatavegamin,0,0,0,1,1,indications,0,0,1
Cardamine is indicated for the treatment of I-Pollen Degenerative Disorder.,Cardamine,Cardamine,Cardamine,0,0,0,1,1,indications,0,0,1
Focusyn is indicated for the treatment of Collins' Syndrome.,Focusyn,Focusyn,Focusyn,0,0,0,1,1,indications,1,0,0
Omegendorph is indicated for the treatment of T4 Angel Virus.,Omegendorph,Omegendorph,Omegendorph,0,0,0,1,1,indications,1,0,0
Neodextraline solution is indicated for the treatment of Chronic Angelus Crystallus Inofficium.,Neodextraline solution,Neodextraline solution,Neodextraline solution,0,0,0,1,1,indications,1,0,0
Novril is indicated for the treatment of Fungal Disenchantment.,Novril,Novril,Novril,0,0,0,1,1,indications,0,1,0
Omegendorph is indicated for the treatment of Reverse Ponocchio Syndrome.,Omegendorph,Omegendorph,Omegendorph,0,0,0,1,1,indications,1,0,0
Distral is indicated for the treatment of Motoba .,Distral,Distral,Distral,0,0,0,1,1,indications,0,0,1
Hypnocil is indicated for the treatment of Bloodflower's Melancholia.,Hypnocil,Hypnocil,Hypnocil,0,0,0,1,1,indications,1,0,0
Serisone is indicated for the treatment of Wiggles.,Serisone,Serisone,Serisone,0,0,0,1,1,indications,0,1,0
Jamitol is indicated for the treatment of Neurodermatitis.,Jamitol,Jamitol,Jamitol,0,0,0,1,1,indications,1,0,0
Dypraxa is indicated for the treatment of Bendii Syndrome.,Dypraxa,Dypraxa,Dypraxa,0,0,0,1,1,indications,0,0,1
Gleemonex is indicated for the treatment of Lampington's Disease.,Gleemonex,Gleemonex,Gleemonex,0,0,0,1,1,indications,1,0,0
Fukitol is indicated for the treatment of Proxyglossariasis.,Fukitol,Fukitol,Fukitol,0,0,0,1,1,indications,1,0,0
Morpha is indicated for the treatment of Maternal Death Syndrome.,Morpha,Morpha,Morpha,0,0,0,1,1,indications,0,0,1
Focusyn is indicated for the treatment of Rosalia Virus.,Focusyn,Focusyn,Focusyn,0,0,0,1,1,indications,0,1,0
Clithni is indicated for the treatment of Forced Evolutionary Virus.,Clithni,Clithni,Clithni,0,0,0,1,1,indications,0,1,0
Vitameatavegamin is indicated for the treatment of The Pulse.,Vitameatavegamin,Vitameatavegamin,Vitameatavegamin,0,0,0,1,1,indications,0,1,0
Repressitol is indicated for the treatment of Stone Sickness.,Repressitol,Repressitol,Repressitol,0,0,0,1,1,indications,0,1,0
Repressitol is indicated for the treatment of Cordilla Virus.,Repressitol,Repressitol,Repressitol,0,0,0,1,1,indications,1,0,0
Placiden is indicated for the treatment of Saint Calamaro's Leprosy.,Placiden,Placiden,Placiden,0,0,0,1,1,indications,0,0,1
Spaceoline is indicated for the treatment of Creeping Derangea.,Spaceoline,Spaceoline,Spaceoline,0,0,0,1,1,indications,1,0,0
Distral is indicated for the treatment of Epideme.,Distral,Distral,Distral,0,0,0,1,1,indications,0,0,1
Hydromel is indicated for the treatment of Espectare Necrosis.,Hydromel,Hydromel,Hydromel,0,0,0,1,1,indications,1,0,0
Chamalla extract is indicated for the treatment of Groat's Disease.,Chamalla extract,Chamalla extract,Chamalla extract,0,0,0,1,1,indications,1,0,0
Byphodine is indicated for the treatment of Bendii Syndrome.,Byphodine,Byphodine,Byphodine,0,0,0,1,1,indications,1,0,0
Valifin is indicated for the treatment of Logopetria.,Valifin,Valifin,Valifin,0,0,0,1,1,indications,1,0,0
Placiden is indicated for the treatment of Wormword.,Placiden,Placiden,Placiden,0,0,0,1,1,indications,1,0,0
Azrael is indicated for the treatment of Logopetria.,Azrael,Azrael,Azrael,0,0,0,1,1,indications,1,0,0
Skele-gro is indicated for the treatment of Creeping Derangea.,Skele-gro,Skele-gro,Skele-gro,0,0,0,1,1,indications,1,0,0
Medi-Gel is indicated for the treatment of Descolada.,Medi-Gel,Medi-Gel,Medi-Gel,0,0,0,1,1,indications,0,1,0
Alsosun is indicated for the treatment of Atma Virus.,Alsosun,Alsosun,Alsosun,0,0,0,1,1,indications,1,0,0
Cortexin is indicated for the treatment of Solanum Virus.,Cortexin,Cortexin,Cortexin,0,0,0,1,1,indications,0,1,0
Gleemonex is indicated for the treatment of Greyscale.,Gleemonex,Gleemonex,Gleemonex,0,0,0,1,1,indications,1,0,0
Ryll is indicated for the treatment of Gastric Pre-Linguistic Syndrome.,Ryll,Ryll,Ryll,0,0,0,1,1,indications,0,1,0
Prozium is indicated for the treatment of Deep Space Disorder.,Prozium,Prozium,Prozium,0,0,0,1,1,indications,1,0,0
RadAway is indicated for the treatment of Bliss Virus.,RadAway,RadAway,RadAway,0,0,0,1,1,indications,0,0,1
Hypnocil is indicated for the treatment of T4 Angel Virus.,Hypnocil,Hypnocil,Hypnocil,0,0,0,1,1,indications,1,0,0
Kallocain is indicated for the treatment of Bendii Syndrome.,Kallocain,Kallocain,Kallocain,0,0,0,1,1,indications,1,0,0
Tretonin is indicated for the treatment of Lung‑rot oruhanjao.,Tretonin,Tretonin,Tretonin,0,0,0,1,1,indications,1,0,0
Ketracel White is indicated for the treatment of Lambency.,Ketracel White,Ketracel White,Ketracel White,0,0,0,1,1,indications,0,1,0
Anti-gerasone is indicated for the treatment of Reaper.,Anti-gerasone,Anti-gerasone,Anti-gerasone,0,0,0,1,1,indications,0,0,1
Focusyn is indicated for the treatment of Random Pavarotti Disease.,Focusyn,Focusyn,Focusyn,0,0,0,1,1,indications,1,0,0
Gambutrol is indicated for the treatment of T4 Angel Virus.,Gambutrol,Gambutrol,Gambutrol,0,0,0,1,1,indications,1,0,0
Triopenin is indicated for the treatment of Motaba.,Triopenin,Triopenin,Triopenin,0,0,0,1,1,indications,0,0,1
Heal Jelly is indicated for the treatment of Atlantis Complex.,Heal Jelly,Heal Jelly,Heal Jelly,0,0,0,1,1,indications,1,0,0
Neodextraline solution is indicated for the treatment of Dave's Syndrome.,Neodextraline solution,Neodextraline solution,Neodextraline solution,0,0,0,1,1,indications,0,0,1
Doloxan is indicated for the treatment of Turtle Pox.,Doloxan,Doloxan,Doloxan,0,0,0,1,1,indications,0,1,0
Viagrogaine is indicated for the treatment of Greyscale.,Viagrogaine,Viagrogaine,Viagrogaine,0,0,0,1,1,indications,0,1,0
Pastillas de Chiquitolina is indicated for the treatment of Diathronitis.,Pastillas de Chiquitolina,Pastillas de Chiquitolina,Pastillas de Chiquitolina,0,0,0,1,1,indications,1,0,0
Valifin is indicated for the treatment of Green Flu.,Valifin,Valifin,Valifin,0,0,0,1,1,indications,1,0,0
Gamma Glipheptin is indicated for the treatment of Fuseli's Disease.,Gamma Glipheptin,Gamma Glipheptin,Gamma Glipheptin,0,0,0,1,1,indications,1,0,0
Chamalla extract is indicated for the treatment of Printer's Evil.,Chamalla extract,Chamalla extract,Chamalla extract,0,0,0,1,1,indications,0,1,0
Novril is indicated for the treatment of Greyscale.,Novril,Novril,Novril,0,0,0,1,1,indications,0,1,0
Placiden is indicated for the treatment of Plague of Insomnia.,Placiden,Placiden,Placiden,0,0,0,1,1,indications,0,0,1
Omegendorph is indicated for the treatment of Cordilla Virus.,Omegendorph,Omegendorph,Omegendorph,0,0,0,1,1,indications,0,0,1
Phalanx is indicated for the treatment of Epideme.,Phalanx,Phalanx,Phalanx,0,0,0,1,1,indications,0,0,1
Selenine is indicated for the treatment of Dar-Kosis.,Selenine,Selenine,Selenine,0,0,0,1,1,indications,0,0,1
Tretonin is indicated for the treatment of Radical-6.,Tretonin,Tretonin,Tretonin,0,0,0,1,1,indications,1,0,0
Aqua Cure is indicated for the treatment of Roboenza.,Aqua Cure,Aqua Cure,Aqua Cure,0,0,0,1,1,indications,1,0,0
Provasic is indicated for the treatment of Johnny-itis.,Provasic,Provasic,Provasic,0,0,0,1,1,indications,0,1,0
Boosterspice is indicated for the treatment of The Affliction.,Boosterspice,Boosterspice,Boosterspice,0,0,0,1,1,indications,0,1,0
Hydromel is indicated for the treatment of White Plague.,Hydromel,Hydromel,Hydromel,0,0,0,1,1,indications,0,0,1
Pastillas de Chiquitolina is indicated for the treatment of Maverick Virus.,Pastillas de Chiquitolina,Pastillas de Chiquitolina,Pastillas de Chiquitolina,0,0,0,1,1,indications,1,0,0
Hypnocil is indicated for the treatment of Clear Rice Sickness.,Hypnocil,Hypnocil,Hypnocil,0,0,0,1,1,indications,0,1,0
Chamalla extract is indicated for the treatment of Space Dementia.,Chamalla extract,Chamalla extract,Chamalla extract,0,0,0,1,1,indications,1,0,0
Ambrosia is indicated for the treatment of Clone-Killing Nanovirus.,Ambrosia,Ambrosia,Ambrosia,0,0,0,1,1,indications,1,0,0
Kolto is indicated for the treatment of Gagne.,Kolto,Kolto,Kolto,0,0,0,1,1,indications,1,0,0
Kerasine is indicated for the treatment of Entitilitus.,Kerasine,Kerasine,Kerasine,0,0,0,1,1,indications,0,1,0
Polydichloric euthimal  is indicated for the treatment of Monkeynucleosis.,Polydichloric euthimal ,Polydichloric euthimal ,Polydichloric euthimal ,0,0,0,1,1,indications,0,0,0
Bloodhype is indicated for the treatment of Geodermic granititis.,Bloodhype,Bloodhype,Bloodhype,0,0,0,1,1,indications,0,1,0
Viopril is indicated for the treatment of Blacklight Virus.,Viopril,Viopril,Viopril,0,0,0,1,1,indications,1,0,0
Dypraxa is indicated for the treatment of X-2 Virus.,Dypraxa,Dypraxa,Dypraxa,0,0,0,1,1,indications,1,0,0
Altruizin is indicated for the treatment of Inverted Drowning Syndrome.,Altruizin,Altruizin,Altruizin,0,0,0,1,1,indications,1,0,0
Hydromel is indicated for the treatment of Clear Rice Sickness.,Hydromel,Hydromel,Hydromel,0,0,0,1,1,indications,1,0,0
Selenine is indicated for the treatment of Barclay's Protomorphosis Syndrome.,Selenine,Selenine,Selenine,0,0,0,1,1,indications,1,0,0
Gleemonex is indicated for the treatment of C-Virus.,Gleemonex,Gleemonex,Gleemonex,0,0,0,1,1,indications,1,0,0
Lethe is indicated for the treatment of Petrifold Regression.,Lethe,Lethe,Lethe,0,0,0,1,1,indications,0,1,0
Vitameatavegamin is indicated for the treatment of Maverick Virus.,Vitameatavegamin,Vitameatavegamin,Vitameatavegamin,0,0,0,1,1,indications,1,0,0
Dphemerol is indicated for the treatment of Inverted Drowning Syndrome.,Dphemerol,Dphemerol,Dphemerol,0,0,0,1,1,indications,0,0,1
Safsprin is indicated for the treatment of Hinamizawa Syndrome.,Safsprin,Safsprin,Safsprin,0,0,0,1,1,indications,1,0,0
Kolto is indicated for the treatment of Reverse Ponocchio Syndrome.,Kolto,Kolto,Kolto,0,0,0,1,1,indications,0,1,0
Kalocin is indicated for the treatment of Proxyglossariasis.,Kalocin,Kalocin,Kalocin,0,0,0,1,1,indications,1,0,0
Selenine is indicated for the treatment of Spontaneous Dental Hydroplosion.,Selenine,Selenine,Selenine,0,0,0,1,1,indications,0,1,0
Gingold extract is indicated for the treatment of The Affliction.,Gingold extract,Gingold extract,Gingold extract,0,0,0,1,1,indications,0,1,0
Serisone is indicated for the treatment of Saint Calamaro's Leprosy.,Serisone,Serisone,Serisone,0,0,0,1,1,indications,0,0,1
Aquasol is indicated for the treatment of The Pulse.,Aquasol,Aquasol,Aquasol,0,0,0,1,1,indications,1,0,0
Distral is indicated for the treatment of Clone-Killing Nanovirus.,Distral,Distral,Distral,0,0,0,1,1,indications,0,0,1
Spaceoline is indicated for the treatment of Space Mumps.,Spaceoline,Spaceoline,Spaceoline,0,0,0,1,1,indications,0,0,1
"Dehalcynate is indicated for the treatment of Brainpox ""Cobra"".",Dehalcynate,Dehalcynate,Dehalcynate,0,0,0,1,1,indications,0,0,0
Plomox is indicated for the treatment of Razornail Bone Rot.,Plomox,Plomox,Plomox,0,0,0,1,1,indications,0,1,0
Tretonin is indicated for the treatment of Motaba.,Tretonin,Tretonin,Tretonin,0,0,0,1,1,indications,0,1,0
Kallocain is indicated for the treatment of Amoria Phlebitis.,Kallocain,Kallocain,Kallocain,0,0,0,1,1,indications,0,1,0
Morpha is indicated for the treatment of Denegare Spasticus.,Morpha,Morpha,Morpha,0,0,0,1,1,indications,0,1,0
Gamma Glipheptin is indicated for the treatment of FoxDie.,Gamma Glipheptin,Gamma Glipheptin,Gamma Glipheptin,0,0,0,1,1,indications,0,0,1
Placiden is indicated for the treatment of Snow Crash.,Placiden,Placiden,Placiden,0,0,0,1,1,indications,0,0,1
Dimoxinil is indicated for the treatment of Motoba .,Dimoxinil,Dimoxinil,Dimoxinil,0,0,0,1,1,indications,0,0,1
Prozium is indicated for the treatment of Kepral's Syndrome.,Prozium,Prozium,Prozium,0,0,0,1,1,indications,1,0,0
Dphemerol is indicated for the treatment of Clone-Killing Nanovirus.,Dphemerol,Dphemerol,Dphemerol,0,0,0,1,1,indications,0,1,0
Ryll is indicated for the treatment of Foul-Drought.,Ryll,Ryll,Ryll,0,0,0,1,1,indications,0,1,0
Hydromel is indicated for the treatment of Kellis-Amberlee.,Hydromel,Hydromel,Hydromel,0,0,0,1,1,indications,1,0,0
Placiden is indicated for the treatment of Bone-itis.,Placiden,Placiden,Placiden,0,0,0,1,1,indications,0,1,0
Dimoxinil is indicated for the treatment of Codon Zero.,Dimoxinil,Dimoxinil,Dimoxinil,0,0,0,1,1,indications,1,0,0
Valifin is indicated for the treatment of Wexler's Curtain.,Valifin,Valifin,Valifin,0,0,0,1,1,indications,0,0,1
Alsosun is indicated for the treatment of Deep Space Disorder.,Alsosun,Alsosun,Alsosun,0,0,0,1,1,indications,0,0,1
Omegendorph is indicated for the treatment of V-CIDS.,Omegendorph,Omegendorph,Omegendorph,0,0,0,1,1,indications,1,0,0
Dylar is indicated for the treatment of Inferno virus.,Dylar,Dylar,Dylar,0,0,0,1,1,indications,0,0,1
Morpha is indicated for the treatment of T-Virus.,Morpha,Morpha,Morpha,0,0,0,1,1,indications,0,0,1
Medi-Gel is indicated for the treatment of M2448 virus.,Medi-Gel,Medi-Gel,Medi-Gel,0,0,0,1,1,indications,0,0,1
Serisone is indicated for the treatment of Motaba.,Serisone,Serisone,Serisone,0,0,0,1,1,indications,1,0,0
Heal Jelly is indicated for the treatment of Brain Cloud.,Heal Jelly,Heal Jelly,Heal Jelly,0,0,0,1,1,indications,0,1,0
Boosterspice is indicated for the treatment of Pale Mare.,Boosterspice,Boosterspice,Boosterspice,0,0,0,1,1,indications,0,0,1
Metazine is indicated for the treatment of ARIA.,Metazine,Metazine,Metazine,0,0,0,1,1,indications,0,0,1
Morpha is indicated for the treatment of Collins' Syndrome.,Morpha,Morpha,Morpha,0,0,0,1,1,indications,1,0,0
Dypraxa is indicated for the treatment of Wildfire Virus.,Dypraxa,Dypraxa,Dypraxa,0,0,0,1,1,indications,0,0,1
Dphemerol is indicated for the treatment of Codon Zero.,Dphemerol,Dphemerol,Dphemerol,0,0,0,1,1,indications,1,0,0
Vitameatavegamin is indicated for the treatment of Empathetic Fallacy Syndrome.,Vitameatavegamin,Vitameatavegamin,Vitameatavegamin,0,0,0,1,1,indications,1,0,0
Kolto is indicated for the treatment of Teen Plague.,Kolto,Kolto,Kolto,0,0,0,1,1,indications,0,1,0
Distral is indicated for the treatment of Tian Shan-Gobi Assimilation.,Distral,Distral,Distral,0,0,0,1,1,indications,1,0,0
Phalanx is indicated for the treatment of T-Veronica Virus.,Phalanx,Phalanx,Phalanx,0,0,0,1,1,indications,0,1,0
Dimoxinil is indicated for the treatment of Fire-Us.,Dimoxinil,Dimoxinil,Dimoxinil,0,0,0,1,1,indications,1,0,0
Azrael is indicated for the treatment of Salt Plague.,Azrael,Azrael,Azrael,0,0,0,1,1,indications,1,0,0
Dypraxa is indicated for the treatment of Demon Pox.,Dypraxa,Dypraxa,Dypraxa,0,0,0,1,1,indications,0,0,1
Tretonin is indicated for the treatment of Snow Crash.,Tretonin,Tretonin,Tretonin,0,0,0,1,1,indications,0,1,0
Serisone is indicated for the treatment of The Ripley.,Serisone,Serisone,Serisone,0,0,0,1,1,indications,1,0,0
Fukitol is indicated for the treatment of Dar-Kosis.,Fukitol,Fukitol,Fukitol,0,0,0,1,1,indications,0,0,1
Cardamine is indicated for the treatment of Foul-Drought.,Cardamine,Cardamine,Cardamine,0,0,0,1,1,indications,0,1,0
Kolto is indicated for the treatment of Demon Pox.,Kolto,Kolto,Kolto,0,0,0,1,1,indications,0,0,1
Selenine is indicated for the treatment of Uroboros.,Selenine,Selenine,Selenine,0,0,0,1,1,indications,0,1,0
Dypraxa is indicated for the treatment of C-Virus.,Dypraxa,Dypraxa,Dypraxa,0,0,0,1,1,indications,0,0,1
Provasic is indicated for the treatment of Wildcard coccus.,Provasic,Provasic,Provasic,0,0,0,1,1,indications,0,0,1
Phalanx is indicated for the treatment of Wormword.,Phalanx,Phalanx,Phalanx,0,0,0,1,1,indications,1,0,0
Lethe is indicated for the treatment of Chronic Angelus Crystallus Inofficium.,Lethe,Lethe,Lethe,0,0,0,1,1,indications,0,0,1
Serisone is indicated for the treatment of Technocyte Virus.,Serisone,Serisone,Serisone,0,0,0,1,1,indications,0,0,1
Neodextraline solution is indicated for the treatment of Denegare Spasticus.,Neodextraline solution,Neodextraline solution,Neodextraline solution,0,0,0,1,1,indications,0,1,0
Bloodhype is indicated for the treatment of Black Mercy .,Bloodhype,Bloodhype,Bloodhype,0,0,0,1,1,indications,0,0,0
RadAway is indicated for the treatment of Synaptic Seepage.,RadAway,RadAway,RadAway,0,0,0,1,1,indications,1,0,0
Alsosun is indicated for the treatment of Cosmic rust.,Alsosun,Alsosun,Alsosun,0,0,0,1,1,indications,0,0,1
Bloodhype is indicated for the treatment of Logrolling Ephesus.,Bloodhype,Bloodhype,Bloodhype,0,0,0,1,1,indications,0,0,1
Isoprovalyn is indicated for the treatment of Wildfire Virus.,Isoprovalyn,Isoprovalyn,Isoprovalyn,0,0,0,1,1,indications,0,0,1
Hydronalin is indicated for the treatment of White Disease.,Hydronalin,Hydronalin,Hydronalin,0,0,0,1,1,indications,0,1,0
Novril is indicated for the treatment of T4 Angel Virus.,Novril,Novril,Novril,0,0,0,1,1,indications,0,1,0
Lethe is indicated for the treatment of Life-Eater Virus.,Lethe,Lethe,Lethe,0,0,0,1,1,indications,0,1,0
Doloxan is indicated for the treatment of Ratititis.,Doloxan,Doloxan,Doloxan,0,0,0,1,1,indications,1,0,0
Dylar is indicated for the treatment of Amoria Phlebitis.,Dylar,Dylar,Dylar,0,0,0,1,1,indications,0,0,1
Provasic is indicated for the treatment of Porphyric Hemophilia.,Provasic,Provasic,Provasic,0,0,0,1,1,indications,1,0,0
Clithni is indicated for the treatment of The Pulse.,Clithni,Clithni,Clithni,0,0,0,1,1,indications,1,0,0
Alsosun is indicated for the treatment of Razornail Bone Rot.,Alsosun,Alsosun,Alsosun,0,0,0,1,1,indications,0,0,1
Azrael is indicated for the treatment of Hemoglophagia.,Azrael,Azrael,Azrael,0,0,0,1,1,indications,1,0,0
Repressitol is indicated for the treatment of Wormword.,Repressitol,Repressitol,Repressitol,0,0,0,1,1,indications,1,0,0
Athelas is indicated for the treatment of Bendii Syndrome.,Athelas,Athelas,Athelas,0,0,0,1,1,indications,0,1,0
Clithni is indicated for the treatment of Kepral's Syndrome.,Clithni,Clithni,Clithni,0,0,0,1,1,indications,0,0,1
Uspirim is indicated for the treatment of Wiggles.,Uspirim,Uspirim,Uspirim,0,0,0,1,1,indications,0,0,1
Lethe is indicated for the treatment of Drafa Plague.,Lethe,Lethe,Lethe,0,0,0,1,1,indications,0,0,1
Gingold extract is indicated for the treatment of Razornail Bone Rot.,Gingold extract,Gingold extract,Gingold extract,0,0,0,1,1,indications,1,0,0
Alsosun is indicated for the treatment of Wildfire Virus.,Alsosun,Alsosun,Alsosun,0,0,0,1,1,indications,1,0,0
Spaceoline is indicated for the treatment of Reaper.,Spaceoline,Spaceoline,Spaceoline,0,0,0,1,1,indications,1,0,0
Turbolax is indicated for the treatment of The Dreaded Lurgi.,Turbolax,Turbolax,Turbolax,0,0,0,1,1,indications,0,0,1
Dypraxa is not indicated for the treatment of Carnosaur virus.,Dypraxa,Dypraxa,Dypraxa,0,1,0,1,1,indications,1,0,0
Serisone is not indicated for the treatment of White Blindness.,Serisone,Serisone,Serisone,0,1,0,1,1,indications,0,0,1
Dehalcynate is not indicated for the treatment of Brain Cloud.,Dehalcynate,Dehalcynate,Dehalcynate,0,1,0,1,1,indications,1,0,0
