statement,object_1,object_2,correct_object_2,correct,negation,real_object,fake_object,fictional_object,category,in_train,in_test,in_cal
The city of Paris is not located in France.,Paris,France,France,0,1,1,0,0,cities,0,1,0
The city of Banamba is not located in Saudi Arabia.,Banamba,Saudi Arabia,Mali,1,1,1,0,0,cities,1,0,0
"The city of Namangan is not located in the United States, OH.",Namangan,"the United States, OH",Uzbekistan,1,1,1,0,0,cities,1,0,0
The city of Ciudad Mante is located in the Honduras.,Ciudad Mante,the Honduras,Mexico,0,0,1,0,0,cities,1,0,0
The city of Xicotepec de Juárez is not located in Mexico.,Xicotepec de Juárez,Mexico,Mexico,0,1,1,0,0,cities,1,0,0
The city of Mansfield is located in the United Kingdom.,Mansfield,the United Kingdom,"the United States, OH, the United States, TX, the United Kingdom",1,0,1,0,0,cities,1,0,0
The city of Karasu is not located in Belgium.,Karasu,Belgium,Turkey,1,1,1,0,0,cities,0,1,0
The city of Kishorganj is not located in Algeria.,Kishorganj,Algeria,Bangladesh,1,1,1,0,0,cities,1,0,0
The city of Tianzhuang is not located in China.,Tianzhuang,China,China,0,1,1,0,0,cities,1,0,0
The city of Kibungo is located in Rwanda.,Kibungo,Rwanda,Rwanda,1,0,1,0,0,cities,1,0,0
The city of Shangrao is not located in Mali.,Shangrao,Mali,China,1,1,1,0,0,cities,0,0,1
The city of Wenzhou is not located in China.,Wenzhou,China,China,0,1,1,0,0,cities,1,0,0
The city of Ferokh is not located in India.,Ferokh,India,India,0,1,1,0,0,cities,1,0,0
The city of Tongchuanshi is located in China.,Tongchuanshi,China,China,1,0,1,0,0,cities,1,0,0
The city of Zunyi is not located in China.,Zunyi,China,China,0,1,1,0,0,cities,1,0,0
The city of Champotón is not located in the Cyprus.,Champotón,the Cyprus,Mexico,1,1,1,0,0,cities,0,1,0
The city of San Giorgio a Cremano is not located in Italy.,San Giorgio a Cremano,Italy,Italy,0,1,1,0,0,cities,1,0,0
The city of Tanza is not located in the Philippines.,Tanza,the Philippines,the Philippines,0,1,1,0,0,cities,1,0,0
The city of Jilin is located in China.,Jilin,China,China,1,0,1,0,0,cities,1,0,0
"The city of Talavera de la Reina is located in the United States, RI.",Talavera de la Reina,"the United States, RI",Spain,0,0,1,0,0,cities,0,0,1
The city of Brčko is not located in Bosnia and Herzegovina.,Brčko,Bosnia and Herzegovina,Bosnia and Herzegovina,0,1,1,0,0,cities,1,0,0
The city of Vagharshapat is not located in Australia.,Vagharshapat,Australia,Armenia,1,1,1,0,0,cities,1,0,0
The city of Maddaloni is located in Italy.,Maddaloni,Italy,Italy,1,0,1,0,0,cities,1,0,0
"The city of Morbi is not located in the United States, NC.",Morbi,"the United States, NC",India,1,1,1,0,0,cities,0,0,1
The city of Ansan-si is not located in Curacao.,Ansan-si,Curacao,the South Korea,1,1,1,0,0,cities,1,0,0
The city of Jalal-Abad is not located in Kyrgyzstan.,Jalal-Abad,Kyrgyzstan,Kyrgyzstan,0,1,1,0,0,cities,0,0,1
The city of As Sulaymānīyah is located in the Solomon Islands.,As Sulaymānīyah,the Solomon Islands,Iraq,0,0,1,0,0,cities,0,1,0
The city of Ica is located in Botswana.,Ica,Botswana,Peru,0,0,1,0,0,cities,0,1,0
The city of Rājshāhi is not located in Sri Lanka.,Rājshāhi,Sri Lanka,Bangladesh,1,1,1,0,0,cities,0,1,0
The city of Ponce is not located in Djibouti.,Ponce,Djibouti,Puerto Rico,1,1,1,0,0,cities,0,0,1
The city of Mardan is located in Thailand.,Mardan,Thailand,Pakistan,0,0,1,0,0,cities,0,0,1
The city of Setúbal is located in the South Korea.,Setúbal,the South Korea,Portugal,0,0,1,0,0,cities,0,1,0
The city of Amsterdam is not located in the Netherlands.,Amsterdam,the Netherlands,the Netherlands,0,1,1,0,0,cities,1,0,0
The city of Lukhovitsy is located in Russia.,Lukhovitsy,Russia,Russia,1,0,1,0,0,cities,1,0,0
The city of Bergen is located in Norway.,Bergen,Norway,Norway,1,0,1,0,0,cities,1,0,0
"The city of Alīgarh is not located in the United States, FL.",Alīgarh,"the United States, FL",India,1,1,1,0,0,cities,0,0,1
The city of Cheongju-si is not located in Hungary.,Cheongju-si,Hungary,the South Korea,1,1,1,0,0,cities,0,1,0
The city of Nantong is located in China.,Nantong,China,China,1,0,1,0,0,cities,1,0,0
The city of Lima is located in Peru.,Lima,Peru,"Peru, the United States, OH",1,0,1,0,0,cities,1,0,0
The city of Kensington is not located in Equatorial Guinea.,Kensington,Equatorial Guinea,"the United States, NY",1,1,1,0,0,cities,1,0,0
The city of Hoima is not located in Uganda.,Hoima,Uganda,Uganda,0,1,1,0,0,cities,1,0,0
The city of Wolmaransstad is located in the South Africa.,Wolmaransstad,the South Africa,the South Africa,1,0,1,0,0,cities,0,0,1
"The city of Denver is located in the United States, CO.",Denver,"the United States, CO","the United States, CO",1,0,1,0,0,cities,0,0,1
"The city of Mansoûra is located in the United States, AR.",Mansoûra,"the United States, AR",Algeria,0,0,1,0,0,cities,1,0,0
"The city of Wilmington is not located in the United States, DE.",Wilmington,"the United States, DE","the United States, NC, the United States, DE",0,1,1,0,0,cities,1,0,0
The city of Badulla is located in Sri Lanka.,Badulla,Sri Lanka,Sri Lanka,1,0,1,0,0,cities,0,1,0
The city of Sidon is not located in Lebanon.,Sidon,Lebanon,Lebanon,0,1,1,0,0,cities,1,0,0
"The city of Morioka is not located in the United States, TX.",Morioka,"the United States, TX",Japan,1,1,1,0,0,cities,1,0,0
The city of Sangariā is not located in Rwanda.,Sangariā,Rwanda,India,1,1,1,0,0,cities,1,0,0
The city of Brisbane is not located in Egypt.,Brisbane,Egypt,Australia,1,1,1,0,0,cities,1,0,0
The city of Portage Park is not located in Uganda.,Portage Park,Uganda,"the United States, IL",1,1,1,0,0,cities,1,0,0
The city of Soweto is located in the South Africa.,Soweto,the South Africa,the South Africa,1,0,1,0,0,cities,1,0,0
The city of Batam is not located in Turkey.,Batam,Turkey,Indonesia,1,1,1,0,0,cities,0,1,0
The city of Gresham is not located in Albania.,Gresham,Albania,"the United States, OR",1,1,1,0,0,cities,0,1,0
The city of Palembang is located in Indonesia.,Palembang,Indonesia,Indonesia,1,0,1,0,0,cities,1,0,0
The city of Abū Ghurayb is not located in Norway.,Abū Ghurayb,Norway,Iraq,1,1,1,0,0,cities,1,0,0
Guatemala City is not located in the Cyprus.,Guatemala City,the Cyprus,Guatemala,1,1,1,0,0,cities,0,1,0
"The city of Salem is not located in the United States, OR.",Salem,"the United States, OR","the United States, OR, the United States, MA, India",0,1,1,0,0,cities,0,0,1
The city of Rui’an is located in China.,Rui’an,China,China,1,0,1,0,0,cities,1,0,0
The city of Busan is located in Indonesia.,Busan,Indonesia,the South Korea,0,0,1,0,0,cities,1,0,0
The city of Licha is located in Slovakia.,Licha,Slovakia,China,0,0,1,0,0,cities,0,1,0
The city of Huizhou is not located in China.,Huizhou,China,China,0,1,1,0,0,cities,1,0,0
The city of Buenavista is not located in the Philippines.,Buenavista,the Philippines,"the Philippines, Mexico",0,1,1,0,0,cities,1,0,0
The city of Bangkok is located in Thailand.,Bangkok,Thailand,Thailand,1,0,1,0,0,cities,0,0,1
The city of Woodlands is not located in Indonesia.,Woodlands,Indonesia,Singapore,1,1,1,0,0,cities,1,0,0
The city of Shah Alam is not located in the Democratic Republic of the Congo.,Shah Alam,the Democratic Republic of the Congo,Malaysia,1,1,1,0,0,cities,0,0,1
The city of Dongguan is not located in China.,Dongguan,China,China,0,1,1,0,0,cities,1,0,0
The city of Ryazanskiy is not located in Russia.,Ryazanskiy,Russia,Russia,0,1,1,0,0,cities,1,0,0
The city of Mérida is located in the Republic of the Congo.,Mérida,the Republic of the Congo,"Mexico, Venezuela, Spain",0,0,1,0,0,cities,0,1,0
The city of Kazan is located in Russia.,Kazan,Russia,Russia,1,0,1,0,0,cities,1,0,0
The city of Sarrià-Sant Gervasi is not located in Puerto Rico.,Sarrià-Sant Gervasi,Puerto Rico,Spain,1,1,1,0,0,cities,0,1,0
The city of Dharangaon is not located in India.,Dharangaon,India,India,0,1,1,0,0,cities,1,0,0
The city of Dien Bien Phu is not located in Norway.,Dien Bien Phu,Norway,Vietnam,1,1,1,0,0,cities,0,0,1
The city of Cotia is located in Argentina.,Cotia,Argentina,Brazil,0,0,1,0,0,cities,0,1,0
The city of Oran is located in the Palestinian Territory.,Oran,the Palestinian Territory,Algeria,0,0,1,0,0,cities,1,0,0
The city of Songyang is not located in China.,Songyang,China,China,0,1,1,0,0,cities,1,0,0
The city of Xingtai is located in Switzerland.,Xingtai,Switzerland,China,0,0,1,0,0,cities,0,0,1
The city of Pedana is located in India.,Pedana,India,India,1,0,1,0,0,cities,1,0,0
The city of Tanjung Pinang is not located in Eritrea.,Tanjung Pinang,Eritrea,Indonesia,1,1,1,0,0,cities,1,0,0
The city of Onitsha is located in Tajikistan.,Onitsha,Tajikistan,Nigeria,0,0,1,0,0,cities,0,0,1
The city of Agra is not located in Lesotho.,Agra,Lesotho,India,1,1,1,0,0,cities,1,0,0
The city of Petapa is located in New Zealand.,Petapa,New Zealand,Guatemala,0,0,1,0,0,cities,0,0,1
The city of Darhan is located in Mongolia.,Darhan,Mongolia,Mongolia,1,0,1,0,0,cities,0,0,1
The city of Maoming is located in Djibouti.,Maoming,Djibouti,China,0,0,1,0,0,cities,0,0,1
The city of Jiujiang is located in Ethiopia.,Jiujiang,Ethiopia,China,0,0,1,0,0,cities,0,0,1
"The city of Hurst is located in the United States, TX.",Hurst,"the United States, TX","the United States, TX",1,0,1,0,0,cities,0,1,0
The city of Tremblay-en-France is not located in France.,Tremblay-en-France,France,France,0,1,1,0,0,cities,0,1,0
The city of Dakar is located in Zambia.,Dakar,Zambia,Senegal,0,0,1,0,0,cities,0,0,1
The city of Tangshan is not located in China.,Tangshan,China,China,0,1,1,0,0,cities,1,0,0
The city of Georgetown is located in Eritrea.,Georgetown,Eritrea,"the United States, KY, the United States, TX, Guyana",0,0,1,0,0,cities,1,0,0
"The city of Salem is located in the United States, OR.",Salem,"the United States, OR","the United States, OR, the United States, MA, India",1,0,1,0,0,cities,0,0,1
The city of Kraków is located in Pakistan.,Kraków,Pakistan,Poland,0,0,1,0,0,cities,1,0,0
The city of Berchem is located in Belgium.,Berchem,Belgium,Belgium,1,0,1,0,0,cities,0,1,0
The city of Kampung Baru Subang is located in Malaysia.,Kampung Baru Subang,Malaysia,Malaysia,1,0,1,0,0,cities,1,0,0
The city of Huainan is not located in Estonia.,Huainan,Estonia,China,1,1,1,0,0,cities,0,0,1
The city of Luanda is located in Angola.,Luanda,Angola,Angola,1,0,1,0,0,cities,0,1,0
The city of Fushun is located in China.,Fushun,China,China,1,0,1,0,0,cities,1,0,0
The city of Gongzhuling is not located in the North Korea.,Gongzhuling,the North Korea,China,1,1,1,0,0,cities,1,0,0
The city of Kigali is located in Rwanda.,Kigali,Rwanda,Rwanda,1,0,1,0,0,cities,1,0,0
The city of Sieradz is not located in Sri Lanka.,Sieradz,Sri Lanka,Poland,1,1,1,0,0,cities,0,1,0
The city of Ikongo is located in the United Arab Emirates.,Ikongo,the United Arab Emirates,Madagascar,0,0,1,0,0,cities,0,0,1
The city of Maceió is not located in Brazil.,Maceió,Brazil,Brazil,0,1,1,0,0,cities,1,0,0
The city of Busan is located in the South Korea.,Busan,the South Korea,the South Korea,1,0,1,0,0,cities,0,0,1
The city of La Troncal is located in Ecuador.,La Troncal,Ecuador,Ecuador,1,0,1,0,0,cities,0,1,0
The city of Beauvais is not located in Paraguay.,Beauvais,Paraguay,France,1,1,1,0,0,cities,1,0,0
The city of Marseille is not located in Botswana.,Marseille,Botswana,France,1,1,1,0,0,cities,0,1,0
The city of Xinxiang is not located in China.,Xinxiang,China,China,0,1,1,0,0,cities,1,0,0
The city of Ramanathapuram is not located in Pakistan.,Ramanathapuram,Pakistan,India,1,1,1,0,0,cities,1,0,0
The city of Kattivākkam is located in India.,Kattivākkam,India,India,1,0,1,0,0,cities,1,0,0
The city of Donetsk is not located in Guatemala.,Donetsk,Guatemala,"Russia, Ukraine",1,1,1,0,0,cities,1,0,0
The city of Hamburg is located in Sri Lanka.,Hamburg,Sri Lanka,Germany,0,0,1,0,0,cities,0,1,0
"The city of Copenhagen is located in the United States, NH.",Copenhagen,"the United States, NH",Denmark,0,0,1,0,0,cities,0,1,0
"The city of Lake Stevens is located in the United States, WA.",Lake Stevens,"the United States, WA","the United States, WA",1,0,1,0,0,cities,0,0,1
The city of Lüeyang Chengguanzhen is located in China.,Lüeyang Chengguanzhen,China,China,1,0,1,0,0,cities,1,0,0
The city of Porvoo is located in Malaysia.,Porvoo,Malaysia,Finland,0,0,1,0,0,cities,1,0,0
The city of Cottbus is not located in Bahrain.,Cottbus,Bahrain,Germany,1,1,1,0,0,cities,0,1,0
"The city of Zibo is not located in the United States, ND.",Zibo,"the United States, ND",China,1,1,1,0,0,cities,0,1,0
The city of Köln is located in Germany.,Köln,Germany,Germany,1,0,1,0,0,cities,1,0,0
The city of Ahvaz is located in Slovakia.,Ahvaz,Slovakia,Iran,0,0,1,0,0,cities,0,1,0
The city of Sangariā is not located in India.,Sangariā,India,India,0,1,1,0,0,cities,1,0,0
The city of Feicheng is located in Jordan.,Feicheng,Jordan,China,0,0,1,0,0,cities,1,0,0
The city of Santa Cruz de la Sierra is not located in the Dominican Republic.,Santa Cruz de la Sierra,the Dominican Republic,Bolivia,1,1,1,0,0,cities,0,0,1
The city of Tomelloso is not located in Serbia.,Tomelloso,Serbia,Spain,1,1,1,0,0,cities,0,0,1
The city of Chester is not located in the United Kingdom.,Chester,the United Kingdom,"the United States, PA, the United Kingdom",0,1,1,0,0,cities,1,0,0
The city of Wulong is located in China.,Wulong,China,China,1,0,1,0,0,cities,1,0,0
The city of Phnom Penh is located in Latvia.,Phnom Penh,Latvia,Cambodia,0,0,1,0,0,cities,0,0,1
The city of Gujranwala is not located in Pakistan.,Gujranwala,Pakistan,Pakistan,0,1,1,0,0,cities,1,0,0
"The city of Bijie is not located in the United States, IL.",Bijie,"the United States, IL",China,1,1,1,0,0,cities,0,1,0
The city of Lukhovitsy is not located in Russia.,Lukhovitsy,Russia,Russia,0,1,1,0,0,cities,1,0,0
The city of Bergisch Gladbach is not located in Germany.,Bergisch Gladbach,Germany,Germany,0,1,1,0,0,cities,1,0,0
The city of Changshu is not located in China.,Changshu,China,China,0,1,1,0,0,cities,1,0,0
The city of Chenzhou is not located in Tajikistan.,Chenzhou,Tajikistan,China,1,1,1,0,0,cities,0,0,1
The city of Chongqing is not located in China.,Chongqing,China,China,0,1,1,0,0,cities,1,0,0
The city of Photharam is located in Thailand.,Photharam,Thailand,Thailand,1,0,1,0,0,cities,0,0,1
The city of Yaoundé is not located in Cameroon.,Yaoundé,Cameroon,Cameroon,0,1,1,0,0,cities,0,0,1
The city of Jáltipan de Morelos is not located in Lithuania.,Jáltipan de Morelos,Lithuania,Mexico,1,1,1,0,0,cities,0,0,1
The city of Sale is located in Italy.,Sale,Italy,"Morocco, the United Kingdom",0,0,1,0,0,cities,1,0,0
The city of Hohhot is not located in Lesotho.,Hohhot,Lesotho,China,1,1,1,0,0,cities,1,0,0
"The city of Luanda is located in the United States, AR.",Luanda,"the United States, AR",Angola,0,0,1,0,0,cities,1,0,0
The city of Gagnoa is located in the Ivory Coast.,Gagnoa,the Ivory Coast,the Ivory Coast,1,0,1,0,0,cities,0,0,1
The city of Aného is not located in Togo.,Aného,Togo,Togo,0,1,1,0,0,cities,1,0,0
The city of Nagpur is located in Montenegro.,Nagpur,Montenegro,India,0,0,1,0,0,cities,0,1,0
The city of Hurst is located in Somalia.,Hurst,Somalia,"the United States, TX",0,0,1,0,0,cities,0,0,1
"The city of Holly Springs is located in the United States, NC.",Holly Springs,"the United States, NC","the United States, NC",1,0,1,0,0,cities,0,0,1
The city of Châtelet is located in Belgium.,Châtelet,Belgium,Belgium,1,0,1,0,0,cities,0,1,0
The city of Castleford is located in the United Kingdom.,Castleford,the United Kingdom,the United Kingdom,1,0,1,0,0,cities,1,0,0
The city of Abū Ghurayb is located in Iraq.,Abū Ghurayb,Iraq,Iraq,1,0,1,0,0,cities,1,0,0
The city of Lobito is located in Guyana.,Lobito,Guyana,Angola,0,0,1,0,0,cities,0,1,0
The city of Ziyang is located in Cameroon.,Ziyang,Cameroon,China,0,0,1,0,0,cities,0,0,1
The city of Liverpool is located in Turkmenistan.,Liverpool,Turkmenistan,the United Kingdom,0,0,1,0,0,cities,0,1,0
The city of Georgiyevsk is not located in Russia.,Georgiyevsk,Russia,Russia,0,1,1,0,0,cities,1,0,0
The city of Nanning is not located in Croatia.,Nanning,Croatia,China,1,1,1,0,0,cities,0,1,0
The city of Al Minshāh is located in Trinidad and Tobago.,Al Minshāh,Trinidad and Tobago,Egypt,0,0,1,0,0,cities,0,0,1
The city of Surat is not located in Brunei.,Surat,Brunei,India,1,1,1,0,0,cities,1,0,0
The city of Tangshan is located in China.,Tangshan,China,China,1,0,1,0,0,cities,1,0,0
The city of Kuta is located in Indonesia.,Kuta,Indonesia,Indonesia,1,0,1,0,0,cities,1,0,0
The city of Perth is not located in Australia.,Perth,Australia,"the United Kingdom, Australia",0,1,1,0,0,cities,1,0,0
"The city of Wylie is not located in the United States, TX.",Wylie,"the United States, TX","the United States, TX",0,1,1,0,0,cities,0,1,0
The city of Beauvais is located in the South Africa.,Beauvais,the South Africa,France,0,0,1,0,0,cities,1,0,0
The city of Zibo is located in Syria.,Zibo,Syria,China,0,0,1,0,0,cities,1,0,0
The city of Samannūd is located in Vanuatu.,Samannūd,Vanuatu,Egypt,0,0,1,0,0,cities,1,0,0
The city of Batam is located in Indonesia.,Batam,Indonesia,Indonesia,1,0,1,0,0,cities,1,0,0
The city of Tirunelveli is located in India.,Tirunelveli,India,India,1,0,1,0,0,cities,1,0,0
"The city of Brasília is located in the United States, SC.",Brasília,"the United States, SC",Brazil,0,0,1,0,0,cities,0,1,0
"The city of Poprad is not located in the United States, LA.",Poprad,"the United States, LA",Slovakia,1,1,1,0,0,cities,0,0,1
The city of Wankyi is not located in Ghana.,Wankyi,Ghana,Ghana,0,1,1,0,0,cities,1,0,0
The city of Vandavāsi is located in Slovenia.,Vandavāsi,Slovenia,India,0,0,1,0,0,cities,0,1,0
The city of Presidente Prudente is located in Brazil.,Presidente Prudente,Brazil,Brazil,1,0,1,0,0,cities,1,0,0
The city of Tucumã is not located in Brazil.,Tucumã,Brazil,Brazil,0,1,1,0,0,cities,1,0,0
The city of Delhi is not located in India.,Delhi,India,India,0,1,1,0,0,cities,1,0,0
The city of Dundalk is not located in Argentina.,Dundalk,Argentina,"the United States, MD, Ireland",1,1,1,0,0,cities,0,1,0
The city of Lakshmīpur is not located in Iceland.,Lakshmīpur,Iceland,Bangladesh,1,1,1,0,0,cities,0,1,0
The city of Tongchuanshi is not located in China.,Tongchuanshi,China,China,0,1,1,0,0,cities,1,0,0
The city of Jalandhar is located in India.,Jalandhar,India,India,1,0,1,0,0,cities,1,0,0
The city of Porto Alegre is not located in Oman.,Porto Alegre,Oman,Brazil,1,1,1,0,0,cities,1,0,0
The city of Zhongshan is located in China.,Zhongshan,China,China,1,0,1,0,0,cities,1,0,0
The city of Baruipur is located in India.,Baruipur,India,India,1,0,1,0,0,cities,1,0,0
The city of Baoji is located in China.,Baoji,China,China,1,0,1,0,0,cities,1,0,0
The city of Guarujá is not located in Eswatini.,Guarujá,Eswatini,Brazil,1,1,1,0,0,cities,0,1,0
The city of Caraguatatuba is not located in Ethiopia.,Caraguatatuba,Ethiopia,Brazil,1,1,1,0,0,cities,0,0,1
The city of Stockholm is located in Bulgaria.,Stockholm,Bulgaria,Sweden,0,0,1,0,0,cities,0,1,0
The city of Serik is not located in Turkey.,Serik,Turkey,Turkey,0,1,1,0,0,cities,0,1,0
The city of Cixi is located in the Northern Mariana Islands.,Cixi,the Northern Mariana Islands,China,0,0,1,0,0,cities,1,0,0
The city of Ra’s Bayrūt is located in Lebanon.,Ra’s Bayrūt,Lebanon,Lebanon,1,0,1,0,0,cities,1,0,0
The city of Georgiyevsk is located in Russia.,Georgiyevsk,Russia,Russia,1,0,1,0,0,cities,1,0,0
The city of Birgañj is not located in Nepal.,Birgañj,Nepal,Nepal,0,1,1,0,0,cities,1,0,0
The city of León de los Aldama is located in Mexico.,León de los Aldama,Mexico,Mexico,1,0,1,0,0,cities,1,0,0
The city of Nieuwegein is not located in Reunion.,Nieuwegein,Reunion,the Netherlands,1,1,1,0,0,cities,0,0,1
The city of Kichha is located in India.,Kichha,India,India,1,0,1,0,0,cities,1,0,0
The city of Diyarbakır is not located in Curacao.,Diyarbakır,Curacao,Turkey,1,1,1,0,0,cities,1,0,0
The city of Changzhi is located in China.,Changzhi,China,China,1,0,1,0,0,cities,1,0,0
The city of Monrovia is located in Brunei.,Monrovia,Brunei,"the United States, CA, Liberia",0,0,1,0,0,cities,1,0,0
The city of Jiangyin is located in Paraguay.,Jiangyin,Paraguay,China,0,0,1,0,0,cities,0,0,1
The city of Tai’an is located in China.,Tai’an,China,China,1,0,1,0,0,cities,1,0,0
The city of Hāora is not located in Fiji.,Hāora,Fiji,India,1,1,1,0,0,cities,0,0,1
The city of Qo‘qon is not located in Uzbekistan.,Qo‘qon,Uzbekistan,Uzbekistan,0,1,1,0,0,cities,0,1,0
The city of Salem is located in India.,Salem,India,"the United States, OR, the United States, MA, India",1,0,1,0,0,cities,1,0,0
The city of Houthalen is not located in Bahrain.,Houthalen,Bahrain,Belgium,1,1,1,0,0,cities,0,0,1
The city of Kentau is located in Kazakhstan.,Kentau,Kazakhstan,Kazakhstan,1,0,1,0,0,cities,0,1,0
The city of Ponce is located in Puerto Rico.,Ponce,Puerto Rico,Puerto Rico,1,0,1,0,0,cities,0,1,0
"The city of Reims is not located in the United States, NY.",Reims,"the United States, NY",France,1,1,1,0,0,cities,1,0,0
"The city of Menden is located in the United States, KS.",Menden,"the United States, KS",Germany,0,0,1,0,0,cities,1,0,0
The city of Singaraja is not located in Indonesia.,Singaraja,Indonesia,Indonesia,0,1,1,0,0,cities,1,0,0
The city of Mira Mesa is located in Thailand.,Mira Mesa,Thailand,"the United States, CA",0,0,1,0,0,cities,0,0,1
The city of Santo António dos Olivais is not located in Portugal.,Santo António dos Olivais,Portugal,Portugal,0,1,1,0,0,cities,1,0,0
"The city of Tacoma is located in the United States, WA.",Tacoma,"the United States, WA","the United States, WA",1,0,1,0,0,cities,1,0,0
The city of Gorgān is located in Mexico.,Gorgān,Mexico,Iran,0,0,1,0,0,cities,1,0,0
The city of Zaria is not located in Nigeria.,Zaria,Nigeria,Nigeria,0,1,1,0,0,cities,1,0,0
The city of Shiyan is not located in China.,Shiyan,China,China,0,1,1,0,0,cities,1,0,0
The city of Ilorin is located in Nigeria.,Ilorin,Nigeria,Nigeria,1,0,1,0,0,cities,1,0,0
The city of N'Djamena is not located in Chad.,N'Djamena,Chad,Chad,0,1,1,0,0,cities,1,0,0
The city of San Diego is not located in Jamaica.,San Diego,Jamaica,"the United States, CA",1,1,1,0,0,cities,0,1,0
The city of Vijayawada is located in India.,Vijayawada,India,India,1,0,1,0,0,cities,1,0,0
The city of Ünye is located in Madagascar.,Ünye,Madagascar,Turkey,0,0,1,0,0,cities,0,1,0
The city of Pokrov is located in Ukraine.,Pokrov,Ukraine,Ukraine,1,0,1,0,0,cities,1,0,0
The city of Vagharshapat is not located in Armenia.,Vagharshapat,Armenia,Armenia,0,1,1,0,0,cities,0,0,1
The city of Shangqiu is located in Fiji.,Shangqiu,Fiji,China,0,0,1,0,0,cities,0,1,0
The city of Fuzhou is located in China.,Fuzhou,China,China,1,0,1,0,0,cities,1,0,0
The city of Reggane is located in Algeria.,Reggane,Algeria,Algeria,1,0,1,0,0,cities,1,0,0
"The city of Mianyang is not located in the United States, FL.",Mianyang,"the United States, FL",China,1,1,1,0,0,cities,0,0,1
The city of Parys is located in the South Africa.,Parys,the South Africa,the South Africa,1,0,1,0,0,cities,0,0,1
The city of Sulţānah is not located in Eritrea.,Sulţānah,Eritrea,Saudi Arabia,1,1,1,0,0,cities,1,0,0
The city of Rasrā is not located in Bhutan.,Rasrā,Bhutan,India,1,1,1,0,0,cities,1,0,0
The city of Quilpué is located in Myanmar.,Quilpué,Myanmar,Chile,0,0,1,0,0,cities,1,0,0
The city of Dadu is not located in Guinea-Bissau.,Dadu,Guinea-Bissau,Pakistan,1,1,1,0,0,cities,1,0,0
The city of Saidpur is not located in Bangladesh.,Saidpur,Bangladesh,Bangladesh,0,1,1,0,0,cities,0,1,0
The city of Timbuktu is not located in Mali.,Timbuktu,Mali,Mali,0,1,1,0,0,cities,0,0,1
The city of Kahrīz is not located in Iran.,Kahrīz,Iran,Iran,0,1,1,0,0,cities,1,0,0
The city of Ünye is located in Turkey.,Ünye,Turkey,Turkey,1,0,1,0,0,cities,0,1,0
The city of Gebog is not located in the South Korea.,Gebog,the South Korea,Indonesia,1,1,1,0,0,cities,0,1,0
"The city of Ichinoseki is located in the United States, NC.",Ichinoseki,"the United States, NC",Japan,0,0,1,0,0,cities,0,0,1
The city of Namangan is located in Uzbekistan.,Namangan,Uzbekistan,Uzbekistan,1,0,1,0,0,cities,0,0,1
The city of Tsu is located in Japan.,Tsu,Japan,Japan,1,0,1,0,0,cities,1,0,0
The city of Haiphong is not located in Malawi.,Haiphong,Malawi,Vietnam,1,1,1,0,0,cities,1,0,0
The city of Belfort is not located in Malta.,Belfort,Malta,France,1,1,1,0,0,cities,0,0,1
The city of Coari is located in Brazil.,Coari,Brazil,Brazil,1,0,1,0,0,cities,1,0,0
The city of Castleford is not located in the United Kingdom.,Castleford,the United Kingdom,the United Kingdom,0,1,1,0,0,cities,1,0,0
The city of Puerto Padre is not located in Cuba.,Puerto Padre,Cuba,Cuba,0,1,1,0,0,cities,0,1,0
The city of Shenzhen is located in China.,Shenzhen,China,China,1,0,1,0,0,cities,1,0,0
"The city of Davis is not located in the United States, CA.",Davis,"the United States, CA","the United States, CA",0,1,1,0,0,cities,1,0,0
The city of Lianyungang is not located in Liberia.,Lianyungang,Liberia,China,1,1,1,0,0,cities,0,0,1
The city of Carrizal is located in Venezuela.,Carrizal,Venezuela,Venezuela,1,0,1,0,0,cities,1,0,0
The city of Multan is not located in Iran.,Multan,Iran,Pakistan,1,1,1,0,0,cities,1,0,0
The city of Zhengzhou is located in Norway.,Zhengzhou,Norway,China,0,0,1,0,0,cities,0,0,1
The city of Semarang is located in Indonesia.,Semarang,Indonesia,Indonesia,1,0,1,0,0,cities,1,0,0
"The city of Taishan is not located in the United States, AZ.",Taishan,"the United States, AZ",China,1,1,1,0,0,cities,1,0,0
The city of Epe is located in Nigeria.,Epe,Nigeria,"the Netherlands, Nigeria",1,0,1,0,0,cities,1,0,0
The city of Saipan is located in the Northern Mariana Islands.,Saipan,the Northern Mariana Islands,the Northern Mariana Islands,1,0,1,0,0,cities,1,0,0
The city of Batam is not located in Indonesia.,Batam,Indonesia,Indonesia,0,1,1,0,0,cities,1,0,0
The city of Bhopāl is located in Nicaragua.,Bhopāl,Nicaragua,India,0,0,1,0,0,cities,1,0,0
"The city of Anning is not located in the United States, GA.",Anning,"the United States, GA",China,1,1,1,0,0,cities,0,0,1
The city of Trujillo is located in Venezuela.,Trujillo,Venezuela,"Peru, Venezuela",1,0,1,0,0,cities,1,0,0
The city of Tucumã is not located in Taiwan.,Tucumã,Taiwan,Brazil,1,1,1,0,0,cities,0,1,0
The city of Tomé Açu is not located in the Dominican Republic.,Tomé Açu,the Dominican Republic,Brazil,1,1,1,0,0,cities,0,0,1
The city of Stains is located in France.,Stains,France,France,1,0,1,0,0,cities,0,1,0
The city of Katsina-Ala is not located in the U.S. Virgin Islands.,Katsina-Ala,the U.S. Virgin Islands,Nigeria,1,1,1,0,0,cities,0,0,1
