statement,object_1,object_2,correct_object_2,correct,negation,real_object,fake_object,fictional_object,category,in_train,in_test,in_cal
Danazol is indicated for the treatment of endometriosis.,Danazol,endometriosis,"endometriosis, fibrocystic breast disease",1,0,1,0,0,indications,1,0,0
Danazol is not indicated for the treatment of redness.,Danazol,redness,"endometriosis, fibrocystic breast disease",1,1,1,0,0,indications,0,0,1
Danazol is indicated for the treatment of ventricular tachycardia.,Danazol,ventricular tachycardia,"endometriosis, fibrocystic breast disease",0,0,1,0,0,indications,0,0,1
Danazol is not indicated for the treatment of fibrocystic breast disease.,Danazol,fibrocystic breast disease,"endometriosis, fibrocystic breast disease",0,1,1,0,0,indications,0,0,1
Danazol is indicated for the treatment of fibrocystic breast disease.,Danazol,fibrocystic breast disease,"endometriosis, fibrocystic breast disease",1,0,1,0,0,indications,0,0,1
Danazol is not indicated for the treatment of dermatographia.,Danazol,dermatographia,"endometriosis, fibrocystic breast disease",1,1,1,0,0,indications,0,0,1
Danazol is indicated for the treatment of acne.,Danazol,acne,"endometriosis, fibrocystic breast disease",0,0,1,0,0,indications,1,0,0
Irbesartan is not indicated for the treatment of diabetic nephropathy.,Irbesartan,diabetic nephropathy,"diabetic nephropathy, hypertension, hypertensive, proteinuria, type 2 diabetes",0,1,1,0,0,indications,1,0,0
Irbesartan is indicated for the treatment of diabetic nephropathy.,Irbesartan,diabetic nephropathy,"diabetic nephropathy, hypertension, hypertensive, proteinuria, type 2 diabetes",1,0,1,0,0,indications,1,0,0
Irbesartan is not indicated for the treatment of tinea.,Irbesartan,tinea,"diabetic nephropathy, hypertension, hypertensive, proteinuria, type 2 diabetes",1,1,1,0,0,indications,1,0,0
Irbesartan is indicated for the treatment of skin cancer.,Irbesartan,skin cancer,"diabetic nephropathy, hypertension, hypertensive, proteinuria, type 2 diabetes",0,0,1,0,0,indications,0,1,0
Irbesartan is not indicated for the treatment of hypertension.,Irbesartan,hypertension,"diabetic nephropathy, hypertension, hypertensive, proteinuria, type 2 diabetes",0,1,1,0,0,indications,1,0,0
Irbesartan is indicated for the treatment of hypertension.,Irbesartan,hypertension,"diabetic nephropathy, hypertension, hypertensive, proteinuria, type 2 diabetes",1,0,1,0,0,indications,1,0,0
Irbesartan is indicated for the treatment of ovarian failure.,Irbesartan,ovarian failure,"diabetic nephropathy, hypertension, hypertensive, proteinuria, type 2 diabetes",0,0,1,0,0,indications,0,1,0
Irbesartan is not indicated for the treatment of hypertensive.,Irbesartan,hypertensive,"diabetic nephropathy, hypertension, hypertensive, proteinuria, type 2 diabetes",0,1,1,0,0,indications,1,0,0
Irbesartan is indicated for the treatment of hypertensive.,Irbesartan,hypertensive,"diabetic nephropathy, hypertension, hypertensive, proteinuria, type 2 diabetes",1,0,1,0,0,indications,1,0,0
Irbesartan is not indicated for the treatment of fatigue.,Irbesartan,fatigue,"diabetic nephropathy, hypertension, hypertensive, proteinuria, type 2 diabetes",1,1,1,0,0,indications,1,0,0
Irbesartan is indicated for the treatment of esophageal cancer.,Irbesartan,esophageal cancer,"diabetic nephropathy, hypertension, hypertensive, proteinuria, type 2 diabetes",0,0,1,0,0,indications,0,1,0
Irbesartan is not indicated for the treatment of proteinuria.,Irbesartan,proteinuria,"diabetic nephropathy, hypertension, hypertensive, proteinuria, type 2 diabetes",0,1,1,0,0,indications,1,0,0
Irbesartan is indicated for the treatment of proteinuria.,Irbesartan,proteinuria,"diabetic nephropathy, hypertension, hypertensive, proteinuria, type 2 diabetes",1,0,1,0,0,indications,1,0,0
Irbesartan is not indicated for the treatment of schizophrenic.,Irbesartan,schizophrenic,"diabetic nephropathy, hypertension, hypertensive, proteinuria, type 2 diabetes",1,1,1,0,0,indications,0,1,0
Irbesartan is indicated for the treatment of atherosclerosis.,Irbesartan,atherosclerosis,"diabetic nephropathy, hypertension, hypertensive, proteinuria, type 2 diabetes",0,0,1,0,0,indications,1,0,0
Irbesartan is not indicated for the treatment of type 2 diabetes.,Irbesartan,type 2 diabetes,"diabetic nephropathy, hypertension, hypertensive, proteinuria, type 2 diabetes",0,1,1,0,0,indications,1,0,0
Irbesartan is indicated for the treatment of type 2 diabetes.,Irbesartan,type 2 diabetes,"diabetic nephropathy, hypertension, hypertensive, proteinuria, type 2 diabetes",1,0,1,0,0,indications,1,0,0
Irbesartan is not indicated for the treatment of larva migrans.,Irbesartan,larva migrans,"diabetic nephropathy, hypertension, hypertensive, proteinuria, type 2 diabetes",1,1,1,0,0,indications,1,0,0
Irbesartan is indicated for the treatment of hypoactive sexual desire disorder.,Irbesartan,hypoactive sexual desire disorder,"diabetic nephropathy, hypertension, hypertensive, proteinuria, type 2 diabetes",0,0,1,0,0,indications,0,1,0
Temozolomide is not indicated for the treatment of glioblastoma.,Temozolomide,glioblastoma,glioblastoma,0,1,1,0,0,indications,1,0,0
Temozolomide is indicated for the treatment of glioblastoma.,Temozolomide,glioblastoma,glioblastoma,1,0,1,0,0,indications,1,0,0
Temozolomide is not indicated for the treatment of leishmaniasis.,Temozolomide,leishmaniasis,glioblastoma,1,1,1,0,0,indications,1,0,0
Temozolomide is indicated for the treatment of arthritic pain.,Temozolomide,arthritic pain,glioblastoma,0,0,1,0,0,indications,0,1,0
Cisapride is not indicated for the treatment of gastroesophageal reflux disease.,Cisapride,gastroesophageal reflux disease,"gastroesophageal reflux disease, nocturnal heartburn",0,1,1,0,0,indications,0,0,1
Cisapride is indicated for the treatment of gastroesophageal reflux disease.,Cisapride,gastroesophageal reflux disease,"gastroesophageal reflux disease, nocturnal heartburn",1,0,1,0,0,indications,0,0,1
Cisapride is not indicated for the treatment of fatigue.,Cisapride,fatigue,"gastroesophageal reflux disease, nocturnal heartburn",1,1,1,0,0,indications,0,0,1
Cisapride is indicated for the treatment of cardiovascular death.,Cisapride,cardiovascular death,"gastroesophageal reflux disease, nocturnal heartburn",0,0,1,0,0,indications,0,0,1
Cisapride is not indicated for the treatment of nocturnal heartburn.,Cisapride,nocturnal heartburn,"gastroesophageal reflux disease, nocturnal heartburn",0,1,1,0,0,indications,0,0,1
Cisapride is indicated for the treatment of nocturnal heartburn.,Cisapride,nocturnal heartburn,"gastroesophageal reflux disease, nocturnal heartburn",1,0,1,0,0,indications,0,0,1
Cisapride is not indicated for the treatment of stroke.,Cisapride,stroke,"gastroesophageal reflux disease, nocturnal heartburn",1,1,1,0,0,indications,1,0,0
Cisapride is indicated for the treatment of mania.,Cisapride,mania,"gastroesophageal reflux disease, nocturnal heartburn",0,0,1,0,0,indications,0,0,1
Pentaerythritol tetranitrate is not indicated for the treatment of angina pectoris.,Pentaerythritol tetranitrate,angina pectoris,angina pectoris,0,1,1,0,0,indications,0,1,0
Pentaerythritol tetranitrate is indicated for the treatment of angina pectoris.,Pentaerythritol tetranitrate,angina pectoris,angina pectoris,1,0,1,0,0,indications,0,1,0
Pentaerythritol tetranitrate is not indicated for the treatment of thrombocytopenic purpura.,Pentaerythritol tetranitrate,thrombocytopenic purpura,angina pectoris,1,1,1,0,0,indications,0,1,0
Pentaerythritol tetranitrate is indicated for the treatment of coronary artery diseases.,Pentaerythritol tetranitrate,coronary artery diseases,angina pectoris,0,0,1,0,0,indications,0,1,0
Colchicine is not indicated for the treatment of gout.,Colchicine,gout,gout,0,1,1,0,0,indications,1,0,0
Colchicine is indicated for the treatment of gout.,Colchicine,gout,gout,1,0,1,0,0,indications,1,0,0
Colchicine is not indicated for the treatment of numbness.,Colchicine,numbness,gout,1,1,1,0,0,indications,0,0,1
Colchicine is indicated for the treatment of sickle cell anemia.,Colchicine,sickle cell anemia,gout,0,0,1,0,0,indications,0,0,1
Cethromycin is not indicated for the treatment of anthrax.,Cethromycin,anthrax,"anthrax, tularemia",0,1,1,0,0,indications,1,0,0
Cethromycin is indicated for the treatment of anthrax.,Cethromycin,anthrax,"anthrax, tularemia",1,0,1,0,0,indications,1,0,0
Cethromycin is not indicated for the treatment of congestive heart failure.,Cethromycin,congestive heart failure,"anthrax, tularemia",1,1,1,0,0,indications,0,0,1
Cethromycin is indicated for the treatment of chronic angina.,Cethromycin,chronic angina,"anthrax, tularemia",0,0,1,0,0,indications,0,0,1
Cethromycin is not indicated for the treatment of tularemia.,Cethromycin,tularemia,"anthrax, tularemia",0,1,1,0,0,indications,1,0,0
Cethromycin is indicated for the treatment of tularemia.,Cethromycin,tularemia,"anthrax, tularemia",1,0,1,0,0,indications,1,0,0
Cethromycin is indicated for the treatment of malaria.,Cethromycin,malaria,"anthrax, tularemia",0,0,1,0,0,indications,1,0,0
NXN-188 is not indicated for the treatment of cluster headaches.,NXN-188,cluster headaches,"cluster headaches, migraine",0,1,1,0,0,indications,0,1,0
NXN-188 is indicated for the treatment of cluster headaches.,NXN-188,cluster headaches,"cluster headaches, migraine",1,0,1,0,0,indications,0,1,0
NXN-188 is not indicated for the treatment of nausea.,NXN-188,nausea,"cluster headaches, migraine",1,1,1,0,0,indications,0,1,0
NXN-188 is indicated for the treatment of myocardial infarctions.,NXN-188,myocardial infarctions,"cluster headaches, migraine",0,0,1,0,0,indications,0,1,0
NXN-188 is not indicated for the treatment of migraine.,NXN-188,migraine,"cluster headaches, migraine",0,1,1,0,0,indications,0,1,0
NXN-188 is indicated for the treatment of migraine.,NXN-188,migraine,"cluster headaches, migraine",1,0,1,0,0,indications,0,1,0
NXN-188 is indicated for the treatment of rheumatoid arthritis.,NXN-188,rheumatoid arthritis,"cluster headaches, migraine",0,0,1,0,0,indications,1,0,0
Ethanolamine oleate is not indicated for the treatment of esophageal varices.,Ethanolamine oleate,esophageal varices,esophageal varices,0,1,1,0,0,indications,1,0,0
Ethanolamine oleate is indicated for the treatment of esophageal varices.,Ethanolamine oleate,esophageal varices,esophageal varices,1,0,1,0,0,indications,1,0,0
Ethanolamine oleate is not indicated for the treatment of fractures.,Ethanolamine oleate,fractures,esophageal varices,1,1,1,0,0,indications,0,0,1
Ethanolamine oleate is indicated for the treatment of agoraphobia.,Ethanolamine oleate,agoraphobia,esophageal varices,0,0,1,0,0,indications,0,0,1
Resveratrol is not indicated for the treatment of Herpes labialis infections.,Resveratrol,Herpes labialis infections,"Herpes labialis infections, cold sores",0,1,1,0,0,indications,0,1,0
Resveratrol is indicated for the treatment of Herpes labialis infections.,Resveratrol,Herpes labialis infections,"Herpes labialis infections, cold sores",1,0,1,0,0,indications,0,1,0
Resveratrol is not indicated for the treatment of neoplasms.,Resveratrol,neoplasms,"Herpes labialis infections, cold sores",1,1,1,0,0,indications,1,0,0
Resveratrol is not indicated for the treatment of cold sores.,Resveratrol,cold sores,"Herpes labialis infections, cold sores",0,1,1,0,0,indications,0,1,0
Resveratrol is indicated for the treatment of cold sores.,Resveratrol,cold sores,"Herpes labialis infections, cold sores",1,0,1,0,0,indications,0,1,0
Resveratrol is indicated for the treatment of bone calcification.,Resveratrol,bone calcification,"Herpes labialis infections, cold sores",0,0,1,0,0,indications,0,1,0
Metronidazole is not indicated for the treatment of amebiasis.,Metronidazole,amebiasis,"amebiasis, trichomoniasis",0,1,1,0,0,indications,0,1,0
Metronidazole is indicated for the treatment of amebiasis.,Metronidazole,amebiasis,"amebiasis, trichomoniasis",1,0,1,0,0,indications,0,1,0
Metronidazole is not indicated for the treatment of primary biliary cholangitis.,Metronidazole,primary biliary cholangitis,"amebiasis, trichomoniasis",1,1,1,0,0,indications,1,0,0
Metronidazole is indicated for the treatment of NSCLC.,Metronidazole,NSCLC,"amebiasis, trichomoniasis",0,0,1,0,0,indications,1,0,0
Metronidazole is not indicated for the treatment of trichomoniasis.,Metronidazole,trichomoniasis,"amebiasis, trichomoniasis",0,1,1,0,0,indications,0,1,0
Metronidazole is indicated for the treatment of trichomoniasis.,Metronidazole,trichomoniasis,"amebiasis, trichomoniasis",1,0,1,0,0,indications,0,1,0
Metronidazole is not indicated for the treatment of thrombotic cardiovascular.,Metronidazole,thrombotic cardiovascular,"amebiasis, trichomoniasis",1,1,1,0,0,indications,0,1,0
Hydroxychloroquine is not indicated for the treatment of malaria.,Hydroxychloroquine,malaria,malaria,0,1,1,0,0,indications,1,0,0
Hydroxychloroquine is indicated for the treatment of malaria.,Hydroxychloroquine,malaria,malaria,1,0,1,0,0,indications,1,0,0
Hydroxychloroquine is not indicated for the treatment of cytomegalovirus infections.,Hydroxychloroquine,cytomegalovirus infections,malaria,1,1,1,0,0,indications,0,1,0
Hydroxychloroquine is indicated for the treatment of orthostatic hypotension.,Hydroxychloroquine,orthostatic hypotension,malaria,0,0,1,0,0,indications,0,1,0
Prasugrel is not indicated for the treatment of acute coronary syndrome.,Prasugrel,acute coronary syndrome,"acute coronary syndrome, atherothrombotic",0,1,1,0,0,indications,0,0,1
Prasugrel is indicated for the treatment of acute coronary syndrome.,Prasugrel,acute coronary syndrome,"acute coronary syndrome, atherothrombotic",1,0,1,0,0,indications,0,0,1
Prasugrel is not indicated for the treatment of pNET.,Prasugrel,pNET,"acute coronary syndrome, atherothrombotic",1,1,1,0,0,indications,0,1,0
Prasugrel is indicated for the treatment of T1D.,Prasugrel,T1D,"acute coronary syndrome, atherothrombotic",0,0,1,0,0,indications,0,1,0
Prasugrel is not indicated for the treatment of abnormal vascularity.,Prasugrel,abnormal vascularity,"acute coronary syndrome, atherothrombotic",1,1,1,0,0,indications,1,0,0
Prasugrel is indicated for the treatment of gastritis.,Prasugrel,gastritis,"acute coronary syndrome, atherothrombotic",0,0,1,0,0,indications,0,0,1
Lithium citrate is not indicated for the treatment of depression.,Lithium citrate,depression,"depression, mania",0,1,1,0,0,indications,1,0,0
Lithium citrate is indicated for the treatment of depression.,Lithium citrate,depression,"depression, mania",1,0,1,0,0,indications,1,0,0
Lithium citrate is not indicated for the treatment of tuberculosis.,Lithium citrate,tuberculosis,"depression, mania",1,1,1,0,0,indications,0,1,0
Lithium citrate is indicated for the treatment of anemias.,Lithium citrate,anemias,"depression, mania",0,0,1,0,0,indications,0,1,0
Lithium citrate is not indicated for the treatment of mania.,Lithium citrate,mania,"depression, mania",0,1,1,0,0,indications,0,0,1
Lithium citrate is indicated for the treatment of mania.,Lithium citrate,mania,"depression, mania",1,0,1,0,0,indications,0,0,1
Lithium citrate is not indicated for the treatment of adrenocortical insufficiency.,Lithium citrate,adrenocortical insufficiency,"depression, mania",1,1,1,0,0,indications,0,0,1
Lithium citrate is indicated for the treatment of Malignant pleural mesothelioma.,Lithium citrate,Malignant pleural mesothelioma,"depression, mania",0,0,1,0,0,indications,1,0,0
Ferric cation is not indicated for the treatment of chronic kidney disease.,Ferric cation,chronic kidney disease,chronic kidney disease,0,1,1,0,0,indications,0,1,0
Ferric cation is indicated for the treatment of chronic kidney disease.,Ferric cation,chronic kidney disease,chronic kidney disease,1,0,1,0,0,indications,0,1,0
Ferric cation is not indicated for the treatment of sleep disturbance.,Ferric cation,sleep disturbance,chronic kidney disease,1,1,1,0,0,indications,0,1,0
Ferric cation is indicated for the treatment of cancer.,Ferric cation,cancer,chronic kidney disease,0,0,1,0,0,indications,1,0,0
Ethinylestradiol is not indicated for the treatment of acne.,Ethinylestradiol,acne,"acne, osteoporosis",0,1,1,0,0,indications,1,0,0
Ethinylestradiol is indicated for the treatment of acne.,Ethinylestradiol,acne,"acne, osteoporosis",1,0,1,0,0,indications,1,0,0
Ethinylestradiol is not indicated for the treatment of pediculosis capitis.,Ethinylestradiol,pediculosis capitis,"acne, osteoporosis",1,1,1,0,0,indications,0,1,0
Ethinylestradiol is indicated for the treatment of dry cough.,Ethinylestradiol,dry cough,"acne, osteoporosis",0,0,1,0,0,indications,0,1,0
Ethinylestradiol is not indicated for the treatment of osteoporosis.,Ethinylestradiol,osteoporosis,"acne, osteoporosis",0,1,1,0,0,indications,1,0,0
Ethinylestradiol is indicated for the treatment of osteoporosis.,Ethinylestradiol,osteoporosis,"acne, osteoporosis",1,0,1,0,0,indications,1,0,0
Ethinylestradiol is not indicated for the treatment of hypersensitivity.,Ethinylestradiol,hypersensitivity,"acne, osteoporosis",1,1,1,0,0,indications,0,1,0
Ethinylestradiol is indicated for the treatment of opioid overdose.,Ethinylestradiol,opioid overdose,"acne, osteoporosis",0,0,1,0,0,indications,0,1,0
Dimenhydrinate is not indicated for the treatment of nausea.,Dimenhydrinate,nausea,nausea,0,1,1,0,0,indications,0,1,0
Dimenhydrinate is indicated for the treatment of nausea.,Dimenhydrinate,nausea,nausea,1,0,1,0,0,indications,0,1,0
Dimenhydrinate is not indicated for the treatment of burns.,Dimenhydrinate,burns,nausea,1,1,1,0,0,indications,1,0,0
Dimenhydrinate is indicated for the treatment of adrenocortical insufficiency.,Dimenhydrinate,adrenocortical insufficiency,nausea,0,0,1,0,0,indications,0,0,1
Tamoxifen is not indicated for the treatment of breast cancer.,Tamoxifen,breast cancer,breast cancer,0,1,1,0,0,indications,1,0,0
Tamoxifen is indicated for the treatment of breast cancer.,Tamoxifen,breast cancer,breast cancer,1,0,1,0,0,indications,1,0,0
Tamoxifen is not indicated for the treatment of vascular diseases.,Tamoxifen,vascular diseases,breast cancer,1,1,1,0,0,indications,1,0,0
Tamoxifen is indicated for the treatment of allergic disorders.,Tamoxifen,allergic disorders,breast cancer,0,0,1,0,0,indications,0,0,1
Flutamide is not indicated for the treatment of carcinoma of the prostate.,Flutamide,carcinoma of the prostate,carcinoma of the prostate,0,1,1,0,0,indications,0,1,0
Flutamide is indicated for the treatment of carcinoma of the prostate.,Flutamide,carcinoma of the prostate,carcinoma of the prostate,1,0,1,0,0,indications,0,1,0
Flutamide is not indicated for the treatment of musculoskeletal and joint disorders.,Flutamide,musculoskeletal and joint disorders,carcinoma of the prostate,1,1,1,0,0,indications,0,1,0
Flutamide is indicated for the treatment of aches.,Flutamide,aches,carcinoma of the prostate,0,0,1,0,0,indications,0,1,0
Mannitol is not indicated for the treatment of cerebral edema.,Mannitol,cerebral edema,"cerebral edema, renal failure",0,1,1,0,0,indications,0,0,1
Mannitol is indicated for the treatment of cerebral edema.,Mannitol,cerebral edema,"cerebral edema, renal failure",1,0,1,0,0,indications,0,0,1
Mannitol is not indicated for the treatment of hiatus hernia.,Mannitol,hiatus hernia,"cerebral edema, renal failure",1,1,1,0,0,indications,0,0,1
Mannitol is indicated for the treatment of colon cancer.,Mannitol,colon cancer,"cerebral edema, renal failure",0,0,1,0,0,indications,0,0,1
Mannitol is not indicated for the treatment of renal failure.,Mannitol,renal failure,"cerebral edema, renal failure",0,1,1,0,0,indications,0,0,1
Mannitol is indicated for the treatment of renal failure.,Mannitol,renal failure,"cerebral edema, renal failure",1,0,1,0,0,indications,0,0,1
Mannitol is not indicated for the treatment of HIT.,Mannitol,HIT,"cerebral edema, renal failure",1,1,1,0,0,indications,0,0,1
Mannitol is indicated for the treatment of teeth hypersensitivity.,Mannitol,teeth hypersensitivity,"cerebral edema, renal failure",0,0,1,0,0,indications,1,0,0
Ketoprofen is not indicated for the treatment of osteoarthritis.,Ketoprofen,osteoarthritis,"osteoarthritis, pain, sprains",0,1,1,0,0,indications,1,0,0
Ketoprofen is indicated for the treatment of osteoarthritis.,Ketoprofen,osteoarthritis,"osteoarthritis, pain, sprains",1,0,1,0,0,indications,1,0,0
Ketoprofen is not indicated for the treatment of orthostatic hypotension.,Ketoprofen,orthostatic hypotension,"osteoarthritis, pain, sprains",1,1,1,0,0,indications,0,0,1
Ketoprofen is indicated for the treatment of heart failure.,Ketoprofen,heart failure,"osteoarthritis, pain, sprains",0,0,1,0,0,indications,1,0,0
Ketoprofen is not indicated for the treatment of pain.,Ketoprofen,pain,"osteoarthritis, pain, sprains",0,1,1,0,0,indications,1,0,0
Ketoprofen is indicated for the treatment of pain.,Ketoprofen,pain,"osteoarthritis, pain, sprains",1,0,1,0,0,indications,1,0,0
Ketoprofen is not indicated for the treatment of hypogonadotropic hypogonadism.,Ketoprofen,hypogonadotropic hypogonadism,"osteoarthritis, pain, sprains",1,1,1,0,0,indications,0,0,1
Ketoprofen is indicated for the treatment of keratosis pilaris.,Ketoprofen,keratosis pilaris,"osteoarthritis, pain, sprains",0,0,1,0,0,indications,1,0,0
Ketoprofen is not indicated for the treatment of sprains.,Ketoprofen,sprains,"osteoarthritis, pain, sprains",0,1,1,0,0,indications,0,0,1
Ketoprofen is indicated for the treatment of sprains.,Ketoprofen,sprains,"osteoarthritis, pain, sprains",1,0,1,0,0,indications,0,0,1
Ketoprofen is not indicated for the treatment of malignant hypertension.,Ketoprofen,malignant hypertension,"osteoarthritis, pain, sprains",1,1,1,0,0,indications,0,0,1
Testosterone is not indicated for the treatment of hypogonadism.,Testosterone,hypogonadism,"hypogonadism, hypogonadotropic hypogonadism",0,1,1,0,0,indications,0,0,1
Testosterone is indicated for the treatment of hypogonadism.,Testosterone,hypogonadism,"hypogonadism, hypogonadotropic hypogonadism",1,0,1,0,0,indications,0,0,1
Testosterone is not indicated for the treatment of dermatitis herpetiformis.,Testosterone,dermatitis herpetiformis,"hypogonadism, hypogonadotropic hypogonadism",1,1,1,0,0,indications,1,0,0
Testosterone is indicated for the treatment of idiopathic constipation.,Testosterone,idiopathic constipation,"hypogonadism, hypogonadotropic hypogonadism",0,0,1,0,0,indications,0,1,0
Testosterone is not indicated for the treatment of hypogonadotropic hypogonadism.,Testosterone,hypogonadotropic hypogonadism,"hypogonadism, hypogonadotropic hypogonadism",0,1,1,0,0,indications,0,1,0
Testosterone is indicated for the treatment of hypogonadotropic hypogonadism.,Testosterone,hypogonadotropic hypogonadism,"hypogonadism, hypogonadotropic hypogonadism",1,0,1,0,0,indications,0,1,0
Testosterone is not indicated for the treatment of carcinoid tumors.,Testosterone,carcinoid tumors,"hypogonadism, hypogonadotropic hypogonadism",1,1,1,0,0,indications,0,1,0
Testosterone is indicated for the treatment of canker sores.,Testosterone,canker sores,"hypogonadism, hypogonadotropic hypogonadism",0,0,1,0,0,indications,0,1,0
Dacarbazine is not indicated for the treatment of malignant melanoma.,Dacarbazine,malignant melanoma,malignant melanoma,0,1,1,0,0,indications,0,1,0
Dacarbazine is indicated for the treatment of malignant melanoma.,Dacarbazine,malignant melanoma,malignant melanoma,1,0,1,0,0,indications,0,1,0
Dacarbazine is not indicated for the treatment of migraine.,Dacarbazine,migraine,malignant melanoma,1,1,1,0,0,indications,0,1,0
Bevacizumab is not indicated for the treatment of breast cancer.,Bevacizumab,breast cancer,"breast cancer, colorectal cancer, fallopian tube cancer, glioblastoma, primary peritoneal cancer, renal cell carcinoma",0,1,1,0,0,indications,1,0,0
Bevacizumab is indicated for the treatment of breast cancer.,Bevacizumab,breast cancer,"breast cancer, colorectal cancer, fallopian tube cancer, glioblastoma, primary peritoneal cancer, renal cell carcinoma",1,0,1,0,0,indications,1,0,0
Bevacizumab is not indicated for the treatment of chronic lymphocytic leukemia.,Bevacizumab,chronic lymphocytic leukemia,"breast cancer, colorectal cancer, fallopian tube cancer, glioblastoma, primary peritoneal cancer, renal cell carcinoma",1,1,1,0,0,indications,1,0,0
Bevacizumab is indicated for the treatment of sore mouth.,Bevacizumab,sore mouth,"breast cancer, colorectal cancer, fallopian tube cancer, glioblastoma, primary peritoneal cancer, renal cell carcinoma",0,0,1,0,0,indications,1,0,0
Bevacizumab is not indicated for the treatment of colorectal cancer.,Bevacizumab,colorectal cancer,"breast cancer, colorectal cancer, fallopian tube cancer, glioblastoma, primary peritoneal cancer, renal cell carcinoma",0,1,1,0,0,indications,1,0,0
Bevacizumab is indicated for the treatment of colorectal cancer.,Bevacizumab,colorectal cancer,"breast cancer, colorectal cancer, fallopian tube cancer, glioblastoma, primary peritoneal cancer, renal cell carcinoma",1,0,1,0,0,indications,1,0,0
Bevacizumab is not indicated for the treatment of poisoning.,Bevacizumab,poisoning,"breast cancer, colorectal cancer, fallopian tube cancer, glioblastoma, primary peritoneal cancer, renal cell carcinoma",1,1,1,0,0,indications,1,0,0
Bevacizumab is not indicated for the treatment of fallopian tube cancer.,Bevacizumab,fallopian tube cancer,"breast cancer, colorectal cancer, fallopian tube cancer, glioblastoma, primary peritoneal cancer, renal cell carcinoma",0,1,1,0,0,indications,1,0,0
Bevacizumab is indicated for the treatment of fallopian tube cancer.,Bevacizumab,fallopian tube cancer,"breast cancer, colorectal cancer, fallopian tube cancer, glioblastoma, primary peritoneal cancer, renal cell carcinoma",1,0,1,0,0,indications,1,0,0
Bevacizumab is indicated for the treatment of cerebral infarction.,Bevacizumab,cerebral infarction,"breast cancer, colorectal cancer, fallopian tube cancer, glioblastoma, primary peritoneal cancer, renal cell carcinoma",0,0,1,0,0,indications,1,0,0
Bevacizumab is not indicated for the treatment of glioblastoma.,Bevacizumab,glioblastoma,"breast cancer, colorectal cancer, fallopian tube cancer, glioblastoma, primary peritoneal cancer, renal cell carcinoma",0,1,1,0,0,indications,1,0,0
Bevacizumab is indicated for the treatment of glioblastoma.,Bevacizumab,glioblastoma,"breast cancer, colorectal cancer, fallopian tube cancer, glioblastoma, primary peritoneal cancer, renal cell carcinoma",1,0,1,0,0,indications,1,0,0
Bevacizumab is not indicated for the treatment of teeth hypersensitivity.,Bevacizumab,teeth hypersensitivity,"breast cancer, colorectal cancer, fallopian tube cancer, glioblastoma, primary peritoneal cancer, renal cell carcinoma",1,1,1,0,0,indications,1,0,0
Bevacizumab is not indicated for the treatment of primary peritoneal cancer.,Bevacizumab,primary peritoneal cancer,"breast cancer, colorectal cancer, fallopian tube cancer, glioblastoma, primary peritoneal cancer, renal cell carcinoma",0,1,1,0,0,indications,1,0,0
Bevacizumab is indicated for the treatment of primary peritoneal cancer.,Bevacizumab,primary peritoneal cancer,"breast cancer, colorectal cancer, fallopian tube cancer, glioblastoma, primary peritoneal cancer, renal cell carcinoma",1,0,1,0,0,indications,1,0,0
Bevacizumab is not indicated for the treatment of cerebrovascular disease.,Bevacizumab,cerebrovascular disease,"breast cancer, colorectal cancer, fallopian tube cancer, glioblastoma, primary peritoneal cancer, renal cell carcinoma",1,1,1,0,0,indications,1,0,0
Bevacizumab is indicated for the treatment of ischemic heart disease.,Bevacizumab,ischemic heart disease,"breast cancer, colorectal cancer, fallopian tube cancer, glioblastoma, primary peritoneal cancer, renal cell carcinoma",0,0,1,0,0,indications,1,0,0
Bevacizumab is not indicated for the treatment of renal cell carcinoma.,Bevacizumab,renal cell carcinoma,"breast cancer, colorectal cancer, fallopian tube cancer, glioblastoma, primary peritoneal cancer, renal cell carcinoma",0,1,1,0,0,indications,1,0,0
Bevacizumab is indicated for the treatment of renal cell carcinoma.,Bevacizumab,renal cell carcinoma,"breast cancer, colorectal cancer, fallopian tube cancer, glioblastoma, primary peritoneal cancer, renal cell carcinoma",1,0,1,0,0,indications,1,0,0
Bevacizumab is not indicated for the treatment of Chronic angina.,Bevacizumab,Chronic angina,"breast cancer, colorectal cancer, fallopian tube cancer, glioblastoma, primary peritoneal cancer, renal cell carcinoma",1,1,1,0,0,indications,1,0,0
Bevacizumab is indicated for the treatment of proctitis.,Bevacizumab,proctitis,"breast cancer, colorectal cancer, fallopian tube cancer, glioblastoma, primary peritoneal cancer, renal cell carcinoma",0,0,1,0,0,indications,1,0,0
Dexmethylphenidate is not indicated for the treatment of ADHD.,Dexmethylphenidate,ADHD,ADHD,0,1,1,0,0,indications,1,0,0
Dexmethylphenidate is indicated for the treatment of ADHD.,Dexmethylphenidate,ADHD,ADHD,1,0,1,0,0,indications,1,0,0
Dexmethylphenidate is not indicated for the treatment of erythropoietic protoporphyria.,Dexmethylphenidate,erythropoietic protoporphyria,ADHD,1,1,1,0,0,indications,0,0,1
Dexmethylphenidate is indicated for the treatment of left ventricular hypertrophy.,Dexmethylphenidate,left ventricular hypertrophy,ADHD,0,0,1,0,0,indications,0,0,1
Methaqualone is not indicated for the treatment of insomnia.,Methaqualone,insomnia,insomnia,0,1,1,0,0,indications,1,0,0
