statement,object_1,object_2,correct_object_2,correct,negation,real_object,fake_object,fictional_object,category,in_train,in_test,in_cal
The city of Goudzopé is not located in Viern Repuaden.,Goudzopé,Viern Repuaden,"Viern Repuaden, Mexicarund",0,1,0,1,0,cities,0,0,1
The city of Goudzopé is located in Viern Repuaden.,Goudzopé,Viern Repuaden,"Viern Repuaden, Mexicarund",0,0,0,1,0,cities,0,0,1
The city of Goudzopé is not located in Finites.,Goudzopé,Finites,"Viern Repuaden, Mexicarund",0,1,0,1,0,cities,0,0,1
The city of Goudzopé is located in Monites.,Goudzopé,Monites,"Viern Repuaden, Mexicarund",0,0,0,1,0,cities,1,0,0
The city of Goudzopé is not located in Mexicarund.,Goudzopé,Mexicarund,"Viern Repuaden, Mexicarund",0,1,0,1,0,cities,1,0,0
The city of Goudzopé is located in Mexicarund.,Goudzopé,Mexicarund,"Viern Repuaden, Mexicarund",0,0,0,1,0,cities,1,0,0
The city of Goudzopé is not located in North Guing.,Goudzopé,North Guing,"Viern Repuaden, Mexicarund",0,1,0,1,0,cities,0,0,1
The city of Goudzopé is located in Azerina.,Goudzopé,Azerina,"Viern Repuaden, Mexicarund",0,0,0,1,0,cities,1,0,0
The city of Zacant An is not located in the Tharitia Islands.,Zacant An,the Tharitia Islands,"the Tharitia Islands, Camanamen",0,1,0,1,0,cities,0,1,0
The city of Zacant An is located in the Tharitia Islands.,Zacant An,the Tharitia Islands,"the Tharitia Islands, Camanamen",0,0,0,1,0,cities,0,1,0
The city of Zacant An is not located in Statede.,Zacant An,Statede,"the Tharitia Islands, Camanamen",0,1,0,1,0,cities,1,0,0
The city of Zacant An is located in Bulgern Republic.,Zacant An,Bulgern Republic,"the Tharitia Islands, Camanamen",0,0,0,1,0,cities,0,1,0
The city of Zacant An is not located in Camanamen.,Zacant An,Camanamen,"the Tharitia Islands, Camanamen",0,1,0,1,0,cities,0,1,0
The city of Zacant An is located in Camanamen.,Zacant An,Camanamen,"the Tharitia Islands, Camanamen",0,0,0,1,0,cities,0,1,0
The city of Zacant An is not located in Ugalaranondana.,Zacant An,Ugalaranondana,"the Tharitia Islands, Camanamen",0,1,0,1,0,cities,0,0,1
The city of Zacant An is located in Gab Emirico.,Zacant An,Gab Emirico,"the Tharitia Islands, Camanamen",0,0,0,1,0,cities,0,1,0
The city of Huaia Rosa is not located in West Gamenmaragua.,Huaia Rosa,West Gamenmaragua,"West Gamenmaragua, Statedorda",0,1,0,1,0,cities,0,0,1
The city of Huaia Rosa is located in West Gamenmaragua.,Huaia Rosa,West Gamenmaragua,"West Gamenmaragua, Statedorda",0,0,0,1,0,cities,0,0,1
The city of Huaia Rosa is not located in the Domory.,Huaia Rosa,the Domory,"West Gamenmaragua, Statedorda",0,1,0,1,0,cities,0,1,0
The city of Huaia Rosa is located in Anglanmalia.,Huaia Rosa,Anglanmalia,"West Gamenmaragua, Statedorda",0,0,0,1,0,cities,0,0,1
The city of Huaia Rosa is not located in Statedorda.,Huaia Rosa,Statedorda,"West Gamenmaragua, Statedorda",0,1,0,1,0,cities,0,1,0
The city of Huaia Rosa is located in Statedorda.,Huaia Rosa,Statedorda,"West Gamenmaragua, Statedorda",0,0,0,1,0,cities,0,1,0
The city of Huaia Rosa is not located in the Siern Ivo Islands.,Huaia Rosa,the Siern Ivo Islands,"West Gamenmaragua, Statedorda",0,1,0,1,0,cities,0,1,0
The city of Huaia Rosa is located in Statede.,Huaia Rosa,Statede,"West Gamenmaragua, Statedorda",0,0,0,1,0,cities,1,0,0
The city of Corodogol is not located in the Stanman.,Corodogol,the Stanman,"the Stanman, Grenites, Ivo",0,1,0,1,0,cities,0,0,1
The city of Corodogol is located in the Stanman.,Corodogol,the Stanman,"the Stanman, Grenites, Ivo",0,0,0,1,0,cities,0,0,1
The city of Corodogol is not located in Statedorda.,Corodogol,Statedorda,"the Stanman, Grenites, Ivo",0,1,0,1,0,cities,0,0,1
The city of Corodogol is located in Statedorda.,Corodogol,Statedorda,"the Stanman, Grenites, Ivo",0,0,0,1,0,cities,0,0,1
"The city of Corodogol is not located in Grenites, Ivo.",Corodogol,"Grenites, Ivo","the Stanman, Grenites, Ivo",0,1,0,1,0,cities,0,0,1
"The city of Corodogol is located in Grenites, Ivo.",Corodogol,"Grenites, Ivo","the Stanman, Grenites, Ivo",0,0,0,1,0,cities,0,0,1
The city of Corodogol is not located in Marbate.,Corodogol,Marbate,"the Stanman, Grenites, Ivo",0,1,0,1,0,cities,1,0,0
The city of Corodogol is located in Soldovadago.,Corodogol,Soldovadago,"the Stanman, Grenites, Ivo",0,0,0,1,0,cities,0,0,1
The city of Bīsalet is not located in Araguaminea.,Bīsalet,Araguaminea,"Araguaminea, the Paral",0,1,0,1,0,cities,1,0,0
The city of Bīsalet is located in Araguaminea.,Bīsalet,Araguaminea,"Araguaminea, the Paral",0,0,0,1,0,cities,1,0,0
"The city of Bīsalet is not located in Sudives, OK.",Bīsalet,"Sudives, OK","Araguaminea, the Paral",0,1,0,1,0,cities,1,0,0
The city of Bīsalet is located in Viern Repuaden.,Bīsalet,Viern Repuaden,"Araguaminea, the Paral",0,0,0,1,0,cities,1,0,0
The city of Bīsalet is not located in the Paral.,Bīsalet,the Paral,"Araguaminea, the Paral",0,1,0,1,0,cities,1,0,0
The city of Bīsalet is located in the Paral.,Bīsalet,the Paral,"Araguaminea, the Paral",0,0,0,1,0,cities,1,0,0
The city of Bīsalet is not located in Monites.,Bīsalet,Monites,"Araguaminea, the Paral",0,1,0,1,0,cities,1,0,0
The city of Bīsalet is located in West Benes.,Bīsalet,West Benes,"Araguaminea, the Paral",0,0,0,1,0,cities,1,0,0
The city of Beāwadar is not located in Tunegolic.,Beāwadar,Tunegolic,"Tunegolic, Estracarkey",0,1,0,1,0,cities,0,0,1
The city of Beāwadar is located in Tunegolic.,Beāwadar,Tunegolic,"Tunegolic, Estracarkey",0,0,0,1,0,cities,0,0,1
The city of Beāwadar is not located in Demal Guinei.,Beāwadar,Demal Guinei,"Tunegolic, Estracarkey",0,1,0,1,0,cities,0,1,0
The city of Beāwadar is located in the Siern Ivo Islands.,Beāwadar,the Siern Ivo Islands,"Tunegolic, Estracarkey",0,0,0,1,0,cities,0,1,0
The city of Beāwadar is not located in Estracarkey.,Beāwadar,Estracarkey,"Tunegolic, Estracarkey",0,1,0,1,0,cities,1,0,0
The city of Beāwadar is located in Estracarkey.,Beāwadar,Estracarkey,"Tunegolic, Estracarkey",0,0,0,1,0,cities,1,0,0
The city of Beāwadar is not located in Demal Guinei.,Beāwadar,Demal Guinei,"Tunegolic, Estracarkey",0,1,0,1,0,cities,0,1,0
The city of Beāwadar is located in Togolanzakine.,Beāwadar,Togolanzakine,"Tunegolic, Estracarkey",0,0,0,1,0,cities,1,0,0
The city of Koverson is not located in Leorea-Bisti.,Koverson,Leorea-Bisti,"Leorea-Bisti, Mozakisia",0,1,0,1,0,cities,1,0,0
The city of Koverson is located in Leorea-Bisti.,Koverson,Leorea-Bisti,"Leorea-Bisti, Mozakisia",0,0,0,1,0,cities,1,0,0
The city of Koverson is not located in Ethe Lan.,Koverson,Ethe Lan,"Leorea-Bisti, Mozakisia",0,1,0,1,0,cities,0,1,0
The city of Koverson is located in Molomarkey.,Koverson,Molomarkey,"Leorea-Bisti, Mozakisia",0,0,0,1,0,cities,1,0,0
The city of Koverson is not located in Mozakisia.,Koverson,Mozakisia,"Leorea-Bisti, Mozakisia",0,1,0,1,0,cities,1,0,0
The city of Koverson is located in Mozakisia.,Koverson,Mozakisia,"Leorea-Bisti, Mozakisia",0,0,0,1,0,cities,1,0,0
The city of Koverson is not located in the Unidanyan Islands.,Koverson,the Unidanyan Islands,"Leorea-Bisti, Mozakisia",0,1,0,1,0,cities,0,1,0
The city of Koverson is located in Maudia.,Koverson,Maudia,"Leorea-Bisti, Mozakisia",0,0,0,1,0,cities,0,1,0
"The city of Kayamaich is not located in Angapubates, WV.",Kayamaich,"Angapubates, WV","Angapubates, WV, Statedorda",0,1,0,1,0,cities,0,0,1
"The city of Kayamaich is located in Angapubates, WV.",Kayamaich,"Angapubates, WV","Angapubates, WV, Statedorda",0,0,0,1,0,cities,0,0,1
The city of Kayamaich is not located in Unican.,Kayamaich,Unican,"Angapubates, WV, Statedorda",0,1,0,1,0,cities,0,0,1
The city of Kayamaich is located in the Statinia.,Kayamaich,the Statinia,"Angapubates, WV, Statedorda",0,0,0,1,0,cities,0,0,1
The city of Kayamaich is not located in Statedorda.,Kayamaich,Statedorda,"Angapubates, WV, Statedorda",0,1,0,1,0,cities,0,0,1
The city of Kayamaich is located in Statedorda.,Kayamaich,Statedorda,"Angapubates, WV, Statedorda",0,0,0,1,0,cities,0,0,1
The city of Kayamaich is not located in Coldivenites.,Kayamaich,Coldivenites,"Angapubates, WV, Statedorda",0,1,0,1,0,cities,0,0,1
The city of Kayamaich is located in Finites.,Kayamaich,Finites,"Angapubates, WV, Statedorda",0,0,0,1,0,cities,0,0,1
"The city of Nābhāti is not located in Cublives, Ivo.",Nābhāti,"Cublives, Ivo","Cublives, Ivo, Anglanmalia",0,1,0,1,0,cities,0,1,0
"The city of Nābhāti is located in Cublives, Ivo.",Nābhāti,"Cublives, Ivo","Cublives, Ivo, Anglanmalia",0,0,0,1,0,cities,0,1,0
The city of Nābhāti is not located in Algenestate.,Nābhāti,Algenestate,"Cublives, Ivo, Anglanmalia",0,1,0,1,0,cities,0,0,1
The city of Nābhāti is located in West the Uniniona.,Nābhāti,West the Uniniona,"Cublives, Ivo, Anglanmalia",0,0,0,1,0,cities,0,1,0
The city of Nābhāti is not located in Anglanmalia.,Nābhāti,Anglanmalia,"Cublives, Ivo, Anglanmalia",0,1,0,1,0,cities,0,0,1
The city of Nābhāti is located in Anglanmalia.,Nābhāti,Anglanmalia,"Cublives, Ivo, Anglanmalia",0,0,0,1,0,cities,0,0,1
The city of Nābhāti is not located in Finites.,Nābhāti,Finites,"Cublives, Ivo, Anglanmalia",0,1,0,1,0,cities,0,1,0
"The city of Nābhāti is located in Sudives, OK.",Nābhāti,"Sudives, OK","Cublives, Ivo, Anglanmalia",0,0,0,1,0,cities,1,0,0
The city of Lizhne is not located in the Unidanyan Islands.,Lizhne,the Unidanyan Islands,"the Unidanyan Islands, Jamirgerland",0,1,0,1,0,cities,0,1,0
The city of Lizhne is located in the Unidanyan Islands.,Lizhne,the Unidanyan Islands,"the Unidanyan Islands, Jamirgerland",0,0,0,1,0,cities,0,1,0
The city of Lizhne is not located in Bulgern Republic.,Lizhne,Bulgern Republic,"the Unidanyan Islands, Jamirgerland",0,1,0,1,0,cities,0,1,0
The city of Lizhne is located in Mozakisia.,Lizhne,Mozakisia,"the Unidanyan Islands, Jamirgerland",0,0,0,1,0,cities,0,0,1
The city of Lizhne is not located in Jamirgerland.,Lizhne,Jamirgerland,"the Unidanyan Islands, Jamirgerland",0,1,0,1,0,cities,0,1,0
The city of Lizhne is located in Jamirgerland.,Lizhne,Jamirgerland,"the Unidanyan Islands, Jamirgerland",0,0,0,1,0,cities,0,1,0
The city of Lizhne is not located in North Guing.,Lizhne,North Guing,"the Unidanyan Islands, Jamirgerland",0,1,0,1,0,cities,0,1,0
The city of Lizhne is located in Sura Lebaine.,Lizhne,Sura Lebaine,"the Unidanyan Islands, Jamirgerland",0,0,0,1,0,cities,1,0,0
The city of Tiet Reale is not located in Nethe Unia.,Tiet Reale,Nethe Unia,"Nethe Unia, Statedorda",0,1,0,1,0,cities,1,0,0
The city of Tiet Reale is located in Nethe Unia.,Tiet Reale,Nethe Unia,"Nethe Unia, Statedorda",0,0,0,1,0,cities,1,0,0
The city of Tiet Reale is not located in West Thermerunegro.,Tiet Reale,West Thermerunegro,"Nethe Unia, Statedorda",0,1,0,1,0,cities,1,0,0
The city of Tiet Reale is located in Egyzstated Phile.,Tiet Reale,Egyzstated Phile,"Nethe Unia, Statedorda",0,0,0,1,0,cities,0,1,0
The city of Tiet Reale is not located in Statedorda.,Tiet Reale,Statedorda,"Nethe Unia, Statedorda",0,1,0,1,0,cities,0,1,0
The city of Tiet Reale is located in Statedorda.,Tiet Reale,Statedorda,"Nethe Unia, Statedorda",0,0,0,1,0,cities,0,1,0
The city of Tiet Reale is not located in Ireecedest.,Tiet Reale,Ireecedest,"Nethe Unia, Statedorda",0,1,0,1,0,cities,0,1,0
The city of Tiet Reale is located in the Tharitia Islands.,Tiet Reale,the Tharitia Islands,"Nethe Unia, Statedorda",0,0,0,1,0,cities,0,1,0
The city of Budad Hillan is not located in West Chiopinlanaman.,Budad Hillan,West Chiopinlanaman,"West Chiopinlanaman, Bahambia",0,1,0,1,0,cities,0,0,1
The city of Budad Hillan is located in West Chiopinlanaman.,Budad Hillan,West Chiopinlanaman,"West Chiopinlanaman, Bahambia",0,0,0,1,0,cities,0,0,1
The city of Budad Hillan is not located in the Bahrazil.,Budad Hillan,the Bahrazil,"West Chiopinlanaman, Bahambia",0,1,0,1,0,cities,0,0,1
The city of Budad Hillan is located in Romocraceli.,Budad Hillan,Romocraceli,"West Chiopinlanaman, Bahambia",0,0,0,1,0,cities,0,0,1
The city of Budad Hillan is not located in Bahambia.,Budad Hillan,Bahambia,"West Chiopinlanaman, Bahambia",0,1,0,1,0,cities,0,1,0
The city of Budad Hillan is located in Bahambia.,Budad Hillan,Bahambia,"West Chiopinlanaman, Bahambia",0,0,0,1,0,cities,0,1,0
The city of Budad Hillan is not located in Thuamenman.,Budad Hillan,Thuamenman,"West Chiopinlanaman, Bahambia",0,1,0,1,0,cities,0,1,0
The city of Budad Hillan is located in Sinamencippia.,Budad Hillan,Sinamencippia,"West Chiopinlanaman, Bahambia",0,0,0,1,0,cities,1,0,0
The city of Jingongfeng is not located in Maldia Ricland.,Jingongfeng,Maldia Ricland,"Maldia Ricland, Azerina",0,1,0,1,0,cities,0,0,1
The city of Jingongfeng is located in Maldia Ricland.,Jingongfeng,Maldia Ricland,"Maldia Ricland, Azerina",0,0,0,1,0,cities,0,0,1
The city of Jingongfeng is not located in Soldovadago.,Jingongfeng,Soldovadago,"Maldia Ricland, Azerina",0,1,0,1,0,cities,0,0,1
The city of Jingongfeng is located in Nethe Unia.,Jingongfeng,Nethe Unia,"Maldia Ricland, Azerina",0,0,0,1,0,cities,1,0,0
The city of Jingongfeng is not located in Azerina.,Jingongfeng,Azerina,"Maldia Ricland, Azerina",0,1,0,1,0,cities,1,0,0
The city of Jingongfeng is located in Azerina.,Jingongfeng,Azerina,"Maldia Ricland, Azerina",0,0,0,1,0,cities,1,0,0
The city of Jingongfeng is not located in the Unitzegola.,Jingongfeng,the Unitzegola,"Maldia Ricland, Azerina",0,1,0,1,0,cities,0,0,1
The city of Jingongfeng is located in the Monted Stala Kingdom.,Jingongfeng,the Monted Stala Kingdom,"Maldia Ricland, Azerina",0,0,0,1,0,cities,1,0,0
"The city of Tarmbe is not located in Hainites, Phia.",Tarmbe,"Hainites, Phia","Hainites, Phia, Swed Statenezue",0,1,0,1,0,cities,0,1,0
"The city of Tarmbe is located in Hainites, Phia.",Tarmbe,"Hainites, Phia","Hainites, Phia, Swed Statenezue",0,0,0,1,0,cities,0,1,0
The city of Tarmbe is not located in Bahambia.,Tarmbe,Bahambia,"Hainites, Phia, Swed Statenezue",0,1,0,1,0,cities,0,1,0
The city of Tarmbe is located in Libodi Afria.,Tarmbe,Libodi Afria,"Hainites, Phia, Swed Statenezue",0,0,0,1,0,cities,0,1,0
The city of Tarmbe is not located in Swed Statenezue.,Tarmbe,Swed Statenezue,"Hainites, Phia, Swed Statenezue",0,1,0,1,0,cities,1,0,0
The city of Tarmbe is located in Swed Statenezue.,Tarmbe,Swed Statenezue,"Hainites, Phia, Swed Statenezue",0,0,0,1,0,cities,1,0,0
The city of Tarmbe is not located in West Benes.,Tarmbe,West Benes,"Hainites, Phia, Swed Statenezue",0,1,0,1,0,cities,0,0,1
The city of Tarmbe is located in Monites.,Tarmbe,Monites,"Hainites, Phia, Swed Statenezue",0,0,0,1,0,cities,1,0,0
The city of Marantung is not located in Ireecedest.,Marantung,Ireecedest,"Ireecedest, Bostra Ance",0,1,0,1,0,cities,0,1,0
The city of Marantung is located in Ireecedest.,Marantung,Ireecedest,"Ireecedest, Bostra Ance",0,0,0,1,0,cities,0,1,0
"The city of Marantung is not located in Qates, Honea.",Marantung,"Qates, Honea","Ireecedest, Bostra Ance",0,1,0,1,0,cities,0,1,0
The city of Marantung is located in Statedorda.,Marantung,Statedorda,"Ireecedest, Bostra Ance",0,0,0,1,0,cities,0,1,0
The city of Marantung is not located in Bostra Ance.,Marantung,Bostra Ance,"Ireecedest, Bostra Ance",0,1,0,1,0,cities,0,1,0
The city of Marantung is located in Bostra Ance.,Marantung,Bostra Ance,"Ireecedest, Bostra Ance",0,0,0,1,0,cities,0,1,0
The city of Marantung is not located in Monites.,Marantung,Monites,"Ireecedest, Bostra Ance",0,1,0,1,0,cities,1,0,0
The city of Marantung is located in Uzbertinit.,Marantung,Uzbertinit,"Ireecedest, Bostra Ance",0,0,0,1,0,cities,0,0,1
The city of Damataysk is not located in Coldivenites.,Damataysk,Coldivenites,"Coldivenites, the Philicao",0,1,0,1,0,cities,0,0,1
The city of Damataysk is located in Coldivenites.,Damataysk,Coldivenites,"Coldivenites, the Philicao",0,0,0,1,0,cities,0,0,1
The city of Damataysk is not located in Kuwaterlands.,Damataysk,Kuwaterlands,"Coldivenites, the Philicao",0,1,0,1,0,cities,1,0,0
"The city of Damataysk is located in Qates, Honea.",Damataysk,"Qates, Honea","Coldivenites, the Philicao",0,0,0,1,0,cities,1,0,0
The city of Damataysk is not located in the Philicao.,Damataysk,the Philicao,"Coldivenites, the Philicao",0,1,0,1,0,cities,1,0,0
The city of Damataysk is located in the Philicao.,Damataysk,the Philicao,"Coldivenites, the Philicao",0,0,0,1,0,cities,1,0,0
The city of Damataysk is not located in Bottestes.,Damataysk,Bottestes,"Coldivenites, the Philicao",0,1,0,1,0,cities,1,0,0
The city of Damataysk is located in Beloutate.,Damataysk,Beloutate,"Coldivenites, the Philicao",0,0,0,1,0,cities,0,0,1
The city of Colly is not located in Luxemongan.,Colly,Luxemongan,"Luxemongan, Rustated Stania",0,1,0,1,0,cities,0,1,0
The city of Colly is located in Luxemongan.,Colly,Luxemongan,"Luxemongan, Rustated Stania",0,0,0,1,0,cities,0,1,0
The city of Colly is not located in Demal Guinei.,Colly,Demal Guinei,"Luxemongan, Rustated Stania",0,1,0,1,0,cities,0,1,0
The city of Colly is located in the Nigenyandon Kingdom.,Colly,the Nigenyandon Kingdom,"Luxemongan, Rustated Stania",0,0,0,1,0,cities,0,0,1
The city of Colly is not located in Rustated Stania.,Colly,Rustated Stania,"Luxemongan, Rustated Stania",0,1,0,1,0,cities,1,0,0
The city of Colly is located in Rustated Stania.,Colly,Rustated Stania,"Luxemongan, Rustated Stania",0,0,0,1,0,cities,1,0,0
The city of Colly is not located in Egyzstrea.,Colly,Egyzstrea,"Luxemongan, Rustated Stania",0,1,0,1,0,cities,1,0,0
The city of Colly is located in the Therrites.,Colly,the Therrites,"Luxemongan, Rustated Stania",0,0,0,1,0,cities,0,1,0
The city of Kibuzian is not located in Alganzanonglan.,Kibuzian,Alganzanonglan,"Alganzanonglan, Ugaraelgapands",0,1,0,1,0,cities,1,0,0
The city of Kibuzian is located in Alganzanonglan.,Kibuzian,Alganzanonglan,"Alganzanonglan, Ugaraelgapands",0,0,0,1,0,cities,1,0,0
The city of Kibuzian is not located in Maldia Ricland.,Kibuzian,Maldia Ricland,"Alganzanonglan, Ugaraelgapands",0,1,0,1,0,cities,1,0,0
"The city of Kibuzian is located in Lebaines, Herma.",Kibuzian,"Lebaines, Herma","Alganzanonglan, Ugaraelgapands",0,0,0,1,0,cities,1,0,0
The city of Kibuzian is not located in Ugaraelgapands.,Kibuzian,Ugaraelgapands,"Alganzanonglan, Ugaraelgapands",0,1,0,1,0,cities,1,0,0
The city of Kibuzian is located in Ugaraelgapands.,Kibuzian,Ugaraelgapands,"Alganzanonglan, Ugaraelgapands",0,0,0,1,0,cities,1,0,0
The city of Kibuzian is not located in the Malan Mon.,Kibuzian,the Malan Mon,"Alganzanonglan, Ugaraelgapands",0,1,0,1,0,cities,1,0,0
The city of Kibuzian is located in West Gamenmaragua.,Kibuzian,West Gamenmaragua,"Alganzanonglan, Ugaraelgapands",0,0,0,1,0,cities,1,0,0
The city of Caetapended is not located in West Gamenmaragua.,Caetapended,West Gamenmaragua,"West Gamenmaragua, Hainites, Phia",0,1,0,1,0,cities,0,0,1
The city of Caetapended is located in West Gamenmaragua.,Caetapended,West Gamenmaragua,"West Gamenmaragua, Hainites, Phia",0,0,0,1,0,cities,0,0,1
The city of Caetapended is not located in Anglanmalia.,Caetapended,Anglanmalia,"West Gamenmaragua, Hainites, Phia",0,1,0,1,0,cities,0,0,1
The city of Caetapended is located in Bothe Bahra.,Caetapended,Bothe Bahra,"West Gamenmaragua, Hainites, Phia",0,0,0,1,0,cities,0,1,0
"The city of Caetapended is not located in Hainites, Phia.",Caetapended,"Hainites, Phia","West Gamenmaragua, Hainites, Phia",0,1,0,1,0,cities,0,1,0
"The city of Caetapended is located in Hainites, Phia.",Caetapended,"Hainites, Phia","West Gamenmaragua, Hainites, Phia",0,0,0,1,0,cities,0,1,0
The city of Caetapended is not located in Sinamencippia.,Caetapended,Sinamencippia,"West Gamenmaragua, Hainites, Phia",0,1,0,1,0,cities,1,0,0
The city of Caetapended is located in Southe Unia.,Caetapended,Southe Unia,"West Gamenmaragua, Hainites, Phia",0,0,0,1,0,cities,1,0,0
The city of Luganāṭir is not located in Sern Rico.,Luganāṭir,Sern Rico,"Sern Rico, the Congolango",0,1,0,1,0,cities,0,0,1
The city of Luganāṭir is located in Sern Rico.,Luganāṭir,Sern Rico,"Sern Rico, the Congolango",0,0,0,1,0,cities,0,0,1
The city of Luganāṭir is not located in Ethe Lan.,Luganāṭir,Ethe Lan,"Sern Rico, the Congolango",0,1,0,1,0,cities,0,1,0
The city of Luganāṭir is located in Kuwaterlands.,Luganāṭir,Kuwaterlands,"Sern Rico, the Congolango",0,0,0,1,0,cities,0,1,0
The city of Luganāṭir is not located in the Congolango.,Luganāṭir,the Congolango,"Sern Rico, the Congolango",0,1,0,1,0,cities,0,1,0
The city of Luganāṭir is located in the Congolango.,Luganāṭir,the Congolango,"Sern Rico, the Congolango",0,0,0,1,0,cities,0,1,0
The city of Luganāṭir is not located in Thuamenman.,Luganāṭir,Thuamenman,"Sern Rico, the Congolango",0,1,0,1,0,cities,0,1,0
The city of Luganāṭir is located in Urunes.,Luganāṭir,Urunes,"Sern Rico, the Congolango",0,0,0,1,0,cities,1,0,0
The city of Bernbiley is not located in Ethe Yemocco.,Bernbiley,Ethe Yemocco,"Ethe Yemocco, Guates, OK",0,1,0,1,0,cities,0,1,0
The city of Bernbiley is located in Ethe Yemocco.,Bernbiley,Ethe Yemocco,"Ethe Yemocco, Guates, OK",0,0,0,1,0,cities,0,1,0
The city of Bernbiley is not located in Russaudan.,Bernbiley,Russaudan,"Ethe Yemocco, Guates, OK",0,1,0,1,0,cities,1,0,0
The city of Bernbiley is located in North Guing.,Bernbiley,North Guing,"Ethe Yemocco, Guates, OK",0,0,0,1,0,cities,0,1,0
"The city of Bernbiley is not located in Guates, OK.",Bernbiley,"Guates, OK","Ethe Yemocco, Guates, OK",0,1,0,1,0,cities,1,0,0
"The city of Bernbiley is located in Guates, OK.",Bernbiley,"Guates, OK","Ethe Yemocco, Guates, OK",0,0,0,1,0,cities,1,0,0
The city of Bernbiley is not located in Haiteria.,Bernbiley,Haiteria,"Ethe Yemocco, Guates, OK",0,1,0,1,0,cities,0,1,0
The city of Bernbiley is located in Beloutate.,Bernbiley,Beloutate,"Ethe Yemocco, Guates, OK",0,0,0,1,0,cities,0,1,0
The city of Deninde is not located in the Congolango.,Deninde,the Congolango,"the Congolango, Togolanzakine",0,1,0,1,0,cities,0,0,1
The city of Deninde is located in the Congolango.,Deninde,the Congolango,"the Congolango, Togolanzakine",0,0,0,1,0,cities,0,0,1
The city of Deninde is not located in Estracarkey.,Deninde,Estracarkey,"the Congolango, Togolanzakine",0,1,0,1,0,cities,1,0,0
The city of Deninde is located in Marbandialand.,Deninde,Marbandialand,"the Congolango, Togolanzakine",0,0,0,1,0,cities,1,0,0
The city of Deninde is not located in Togolanzakine.,Deninde,Togolanzakine,"the Congolango, Togolanzakine",0,1,0,1,0,cities,1,0,0
The city of Deninde is located in Togolanzakine.,Deninde,Togolanzakine,"the Congolango, Togolanzakine",0,0,0,1,0,cities,1,0,0
The city of Deninde is not located in Luxemongan.,Deninde,Luxemongan,"the Congolango, Togolanzakine",0,1,0,1,0,cities,0,0,1
The city of Deninde is located in Molovenezue.,Deninde,Molovenezue,"the Congolango, Togolanzakine",0,0,0,1,0,cities,0,0,1
The city of Panlıurfa is not located in Molomarkey.,Panlıurfa,Molomarkey,"Molomarkey, Lites",0,1,0,1,0,cities,1,0,0
The city of Panlıurfa is located in Molomarkey.,Panlıurfa,Molomarkey,"Molomarkey, Lites",0,0,0,1,0,cities,1,0,0
The city of Panlıurfa is not located in Marbate.,Panlıurfa,Marbate,"Molomarkey, Lites",0,1,0,1,0,cities,1,0,0
"The city of Panlıurfa is located in New Guades, OR.",Panlıurfa,"New Guades, OR","Molomarkey, Lites",0,0,0,1,0,cities,0,1,0
The city of Panlıurfa is not located in Lites.,Panlıurfa,Lites,"Molomarkey, Lites",0,1,0,1,0,cities,1,0,0
The city of Panlıurfa is located in Lites.,Panlıurfa,Lites,"Molomarkey, Lites",0,0,0,1,0,cities,1,0,0
The city of Panlıurfa is not located in Japublippia.,Panlıurfa,Japublippia,"Molomarkey, Lites",0,1,0,1,0,cities,0,1,0
The city of Panlıurfa is located in Gern Tomalica.,Panlıurfa,Gern Tomalica,"Molomarkey, Lites",0,0,0,1,0,cities,1,0,0
The city of Rosnoto is not located in Statedorda.,Rosnoto,Statedorda,"Statedorda, Anglanmalia",0,1,0,1,0,cities,0,1,0
The city of Rosnoto is located in Statedorda.,Rosnoto,Statedorda,"Statedorda, Anglanmalia",0,0,0,1,0,cities,0,1,0
The city of Rosnoto is not located in Monites.,Rosnoto,Monites,"Statedorda, Anglanmalia",0,1,0,1,0,cities,1,0,0
The city of Rosnoto is located in Marbate.,Rosnoto,Marbate,"Statedorda, Anglanmalia",0,0,0,1,0,cities,1,0,0
The city of Rosnoto is not located in Anglanmalia.,Rosnoto,Anglanmalia,"Statedorda, Anglanmalia",0,1,0,1,0,cities,1,0,0
The city of Rosnoto is located in Anglanmalia.,Rosnoto,Anglanmalia,"Statedorda, Anglanmalia",0,0,0,1,0,cities,1,0,0
The city of Rosnoto is not located in the Unitedory.,Rosnoto,the Unitedory,"Statedorda, Anglanmalia",0,1,0,1,0,cities,0,1,0
The city of Rosnoto is located in Brussauric.,Rosnoto,Brussauric,"Statedorda, Anglanmalia",0,0,0,1,0,cities,1,0,0
The city of Yuzhinsk is not located in the Kaziles.,Yuzhinsk,the Kaziles,"the Kaziles, Libodi Afria",0,1,0,1,0,cities,0,0,1
The city of Yuzhinsk is located in the Kaziles.,Yuzhinsk,the Kaziles,"the Kaziles, Libodi Afria",0,0,0,1,0,cities,0,0,1
The city of Yuzhinsk is not located in Sura Lebaine.,Yuzhinsk,Sura Lebaine,"the Kaziles, Libodi Afria",0,1,0,1,0,cities,1,0,0
The city of Yuzhinsk is located in Guaterba.,Yuzhinsk,Guaterba,"the Kaziles, Libodi Afria",0,0,0,1,0,cities,0,0,1
The city of Yuzhinsk is not located in Libodi Afria.,Yuzhinsk,Libodi Afria,"the Kaziles, Libodi Afria",0,1,0,1,0,cities,1,0,0
